25,67,2018-01-02,1
58,56,2018-01-02,1
31,31,2018-01-02,1
68,68,2018-01-02,1
69,69,2018-01-02,1
70,70,2018-01-02,1
71,71,2018-01-02,1
21,72,2018-01-02,1
72,60,2018-01-02,1
73,73,2018-01-02,1
74,74,2018-01-02,1
74,74,2018-01-02,1
27,43,2018-01-02,1
75,75,2018-01-02,1
76,76,2018-01-02,1
32,77,2018-01-02,1
77,78,2018-01-02,1
78,79,2018-01-02,1
4,80,2018-01-02,1
27,43,2018-01-02,1
79,81,2018-01-02,1
80,82,2018-01-02,1
81,83,2018-01-02,1
32,77,2018-01-02,1
77,78,2018-01-02,1
82,84,2018-01-02,1
83,13,2018-01-02,1
83,85,2018-01-02,1
84,86,2018-01-02,1
7,9,2018-01-02,1
7,9,2018-01-02,1
85,9,2018-01-02,1
7,9,2018-01-02,1
86,87,2018-01-02,1
87,88,2018-01-02,1
88,85,2018-01-02,1
89,9,2018-01-02,1
83,89,2018-01-02,1
86,87,2018-01-02,1
44,13,2018-01-02,1
4,80,2018-01-02,1
32,76,2018-01-02,1
4,80,2018-01-02,1
90,90,2018-01-02,1
9,91,2018-01-02,1
91,92,2018-01-02,1
91,91,2018-01-02,1
92,93,2018-01-02,1
90,90,2018-01-02,1
90,90,2018-01-02,1
92,93,2018-01-02,1
93,94,2018-01-02,1
94,9,2018-01-02,1
82,9,2018-01-02,1
44,9,2018-01-02,1
90,90,2018-01-02,1
83,95,2018-01-02,1
7,9,2018-01-02,1
95,96,2018-01-02,1
4,5,2018-01-02,1
7,9,2018-01-02,1
88,97,2018-01-02,1
88,13,2018-01-02,1
96,98,2018-01-02,1
88,13,2018-01-02,1
37,34,2018-01-02,1
97,9,2018-01-02,1
97,44,2018-01-02,1
31,31,2018-01-02,1
98,99,2018-01-02,1
98,99,2018-01-02,1
99,100,2018-01-02,1
99,100,2018-01-02,1
100,101,2018-01-03,1
100,102,2018-01-03,1
48,48,2018-01-03,1
101,103,2018-01-03,1
102,104,2018-01-03,1
103,105,2018-01-03,1
48,48,2018-01-03,1
101,103,2018-01-03,1
102,104,2018-01-03,1
104,46,2018-01-03,1
48,48,2018-01-03,1
94,9,2018-01-03,1
82,9,2018-01-03,1
44,9,2018-01-03,1
93,106,2018-01-03,1
27,43,2018-01-03,1
32,77,2018-01-03,1
77,78,2018-01-03,1
105,107,2018-01-03,1
106,108,2018-01-03,1
92,93,2018-01-03,1
107,109,2018-01-03,1
108,109,2018-01-03,1
109,110,2018-01-03,1
48,48,2018-01-03,1
21,52,2018-01-03,1
107,109,2018-01-03,1
108,109,2018-01-03,1
110,111,2018-01-03,1
4,80,2018-01-03,1
111,112,2018-01-03,1
112,113,2018-01-03,1
113,114,2018-01-03,1
113,114,2018-01-03,1
114,114,2018-01-03,1
102,114,2018-01-03,1
113,115,2018-01-03,1
113,116,2018-01-03,1
115,103,2018-01-03,1
116,117,2018-01-03,1
103,103,2018-01-03,1
96,85,2018-01-03,1
7,34,2018-01-03,1
117,118,2018-01-03,1
118,119,2018-01-03,1
83,120,2018-01-03,1
23,19,2018-01-03,1
119,121,2018-01-03,1
83,122,2018-01-03,1
83,123,2018-01-03,1
120,124,2018-01-03,1
121,125,2018-01-03,1
122,126,2018-01-03,1
123,127,2018-01-03,1
68,68,2018-01-03,1
69,69,2018-01-03,1
23,24,2018-01-03,1
23,128,2018-01-03,1
23,129,2018-01-03,1
124,130,2018-01-03,1
124,130,2018-01-03,1
125,4,2018-01-03,1
125,4,2018-01-03,1
126,131,2018-01-03,1
100,7,2018-01-03,1
127,90,2018-01-03,1
121,125,2018-01-03,1
32,132,2018-01-03,1
128,78,2018-01-03,1
32,133,2018-01-03,1
9,134,2018-01-03,1
129,19,2018-01-03,1
130,19,2018-01-03,1
7,9,2018-01-03,1
83,135,2018-01-03,1
83,98,2018-01-03,1
131,85,2018-01-03,1
132,3,2018-01-03,1
133,136,2018-01-03,1
134,120,2018-01-03,1
135,137,2018-01-03,1
136,138,2018-01-03,1
137,139,2018-01-03,1
138,140,2018-01-03,1
12,7,2018-01-03,1
90,90,2018-01-03,1
90,90,2018-01-03,1
21,90,2018-01-03,1
102,1,2018-01-03,1
139,90,2018-01-03,1
133,136,2018-01-03,1
140,123,2018-01-03,1
44,141,2018-01-03,1
141,142,2018-01-03,1
142,143,2018-01-03,1
143,144,2018-01-03,1
143,144,2018-01-03,1
48,145,2018-01-03,1
21,146,2018-01-03,1
144,130,2018-01-03,1
39,38,2018-01-03,1
145,147,2018-01-03,1
146,148,2018-01-03,1
146,149,2018-01-03,1
147,150,2018-01-03,1
148,151,2018-01-03,1
149,152,2018-01-03,1
150,153,2018-01-03,1
151,154,2018-01-03,1
152,155,2018-01-03,1
153,156,2018-01-03,1
154,157,2018-01-03,1
155,97,2018-01-03,1
7,158,2018-01-03,1
156,85,2018-01-03,1
157,159,2018-01-03,1
157,159,2018-01-03,1
158,160,2018-01-03,1
159,161,2018-01-03,1
160,9,2018-01-03,1
161,9,2018-01-03,1
160,9,2018-01-03,1
162,85,2018-01-03,1
7,84,2018-01-03,1
83,123,2018-01-03,1
163,162,2018-01-03,1
7,163,2018-01-03,1
164,164,2018-01-03,1
164,165,2018-01-03,1
165,166,2018-01-03,1
166,9,2018-01-03,1
167,167,2018-01-03,1
4,41,2018-01-03,1
131,9,2018-01-03,1
131,9,2018-01-03,1
168,168,2018-01-03,1
166,169,2018-01-03,1
169,170,2018-01-03,1
43,9,2018-01-03,1
83,13,2018-01-03,1
83,13,2018-01-03,1
43,169,2018-01-03,1
83,169,2018-01-03,1
7,86,2018-01-03,1
7,13,2018-01-03,1
96,9,2018-01-03,1
131,85,2018-01-03,1
83,171,2018-01-03,1
44,9,2018-01-03,1
44,9,2018-01-03,1
1,25,2018-01-03,1
170,25,2018-01-03,1
131,9,2018-01-03,1
131,9,2018-01-03,1
21,146,2018-01-04,1
171,172,2018-01-04,1
49,173,2018-01-04,1
172,47,2018-01-04,1
172,145,2018-01-04,1
173,1,2018-01-04,1
1,25,2018-01-04,1
1,1,2018-01-04,1
1,174,2018-01-04,1
7,42,2018-01-04,1
7,9,2018-01-04,1
7,9,2018-01-04,1
174,175,2018-01-04,1
4,41,2018-01-04,1
175,5,2018-01-04,1
4,41,2018-01-04,1
21,146,2018-01-04,1
169,9,2018-01-04,1
7,176,2018-01-04,1
176,1,2018-01-04,1
169,9,2018-01-04,1
176,1,2018-01-04,1
177,124,2018-01-04,1
4,41,2018-01-04,1
90,111,2018-01-04,1
122,177,2018-01-04,1
125,4,2018-01-04,1
126,131,2018-01-04,1
178,131,2018-01-04,1
113,178,2018-01-04,1
179,179,2018-01-04,1
113,4,2018-01-04,1
180,180,2018-01-04,1
181,1,2018-01-04,1
169,9,2018-01-04,1
83,85,2018-01-04,1
49,173,2018-01-04,1
103,103,2018-01-04,1
182,117,2018-01-04,1
103,181,2018-01-04,1
126,3,2018-01-04,1
183,25,2018-01-04,1
1,25,2018-01-04,1
184,182,2018-01-04,1
185,183,2018-01-04,1
51,184,2018-01-04,1
186,106,2018-01-04,1
187,185,2018-01-04,1
184,186,2018-01-04,1
188,187,2018-01-04,1
189,188,2018-01-04,1
49,189,2018-01-04,1
190,190,2018-01-04,1
136,191,2018-01-04,1
191,77,2018-01-04,1
192,192,2018-01-04,1
192,193,2018-01-04,1
193,194,2018-01-04,1
194,194,2018-01-04,1
192,192,2018-01-04,1
195,195,2018-01-04,1
148,196,2018-01-04,1
196,152,2018-01-04,1
197,196,2018-01-04,1
198,158,2018-01-04,1
199,197,2018-01-04,1
200,198,2018-01-04,1
201,199,2018-01-04,1
202,200,2018-01-04,1
203,146,2018-01-04,1
203,146,2018-01-04,1
55,90,2018-01-04,1
204,146,2018-01-04,1
139,93,2018-01-04,1
139,93,2018-01-04,1
205,76,2018-01-04,1
205,76,2018-01-04,1
206,136,2018-01-04,1
207,184,2018-01-04,1
9,172,2018-01-04,1
208,50,2018-01-04,1
155,201,2018-01-04,1
83,169,2018-01-04,1
83,85,2018-01-04,1
209,13,2018-01-04,1
140,85,2018-01-04,1
7,13,2018-01-04,1
210,202,2018-01-04,1
83,13,2018-01-04,1
211,203,2018-01-04,1
7,9,2018-01-04,1
83,123,2018-01-04,1
38,9,2018-01-04,1
151,204,2018-01-04,1
7,9,2018-01-04,1
7,86,2018-01-04,1
7,9,2018-01-04,1
7,86,2018-01-04,1
7,9,2018-01-04,1
7,86,2018-01-04,1
212,205,2018-01-04,1
28,206,2018-01-04,1
213,207,2018-01-04,1
214,208,2018-01-04,1
215,209,2018-01-04,1
216,210,2018-01-04,1
217,1,2018-01-04,1
218,1,2018-01-04,1
219,148,2018-01-04,1
203,146,2018-01-04,1
203,211,2018-01-04,1
55,90,2018-01-04,1
204,146,2018-01-04,1
139,93,2018-01-04,1
220,146,2018-01-04,1
203,146,2018-01-04,1
221,212,2018-01-04,1
222,213,2018-01-04,1
223,214,2018-01-04,1
224,215,2018-01-04,1
225,216,2018-01-04,1
226,217,2018-01-04,1
7,9,2018-01-04,1
227,218,2018-01-04,1
228,219,2018-01-04,1
229,13,2018-01-04,1
7,42,2018-01-04,1
7,9,2018-01-04,1
83,220,2018-01-04,1
210,42,2018-01-04,1
230,9,2018-01-04,1
7,9,2018-01-04,1
231,9,2018-01-04,1
7,9,2018-01-04,1
7,176,2018-01-04,1
232,221,2018-01-04,1
233,222,2018-01-04,1
230,97,2018-01-04,1
101,3,2018-01-04,1
234,1,2018-01-04,1
235,223,2018-01-04,1
236,224,2018-01-04,1
237,225,2018-01-04,1
184,226,2018-01-04,1
238,227,2018-01-04,1
239,228,2018-01-05,1
240,145,2018-01-05,1
241,229,2018-01-05,1
183,178,2018-01-05,1
103,230,2018-01-05,1
103,231,2018-01-05,1
125,4,2018-01-05,1
126,131,2018-01-05,1
1,25,2018-01-05,1
242,123,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
32,233,2018-01-05,1
243,78,2018-01-05,1
244,234,2018-01-05,1
9,172,2018-01-05,1
4,5,2018-01-05,1
215,209,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
245,19,2018-01-05,1
245,235,2018-01-05,1
136,191,2018-01-05,1
246,99,2018-01-05,1
4,236,2018-01-05,1
4,236,2018-01-05,1
247,237,2018-01-05,1
247,238,2018-01-05,1
136,239,2018-01-05,1
23,240,2018-01-05,1
4,41,2018-01-05,1
248,241,2018-01-05,1
248,241,2018-01-05,1
249,242,2018-01-05,1
89,9,2018-01-05,1
250,243,2018-01-05,1
250,244,2018-01-05,1
218,245,2018-01-05,1
59,246,2018-01-05,1
251,247,2018-01-05,1
252,248,2018-01-05,1
253,249,2018-01-05,1
51,249,2018-01-05,1
206,250,2018-01-05,1
254,251,2018-01-05,1
255,251,2018-01-05,1
7,9,2018-01-05,1
256,252,2018-01-05,1
257,253,2018-01-05,1
258,254,2018-01-05,1
259,255,2018-01-05,1
246,99,2018-01-05,1
260,123,2018-01-05,1
261,19,2018-01-05,1
39,256,2018-01-05,1
136,130,2018-01-05,1
136,130,2018-01-05,1
262,257,2018-01-05,1
184,258,2018-01-05,1
263,258,2018-01-05,1
262,259,2018-01-05,1
264,260,2018-01-05,1
265,261,2018-01-05,1
136,262,2018-01-05,1
136,262,2018-01-05,1
55,80,2018-01-05,1
32,232,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
266,263,2018-01-05,1
267,264,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
264,260,2018-01-05,1
22,23,2018-01-05,1
4,265,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
268,78,2018-01-05,1
32,232,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
246,99,2018-01-05,1
268,78,2018-01-05,1
55,80,2018-01-05,1
269,232,2018-01-05,1
231,13,2018-01-05,1
83,266,2018-01-05,1
155,266,2018-01-05,1
83,266,2018-01-05,1
7,9,2018-01-05,1
270,13,2018-01-05,1
270,267,2018-01-05,1
270,13,2018-01-05,1
7,9,2018-01-05,1
43,9,2018-01-05,1
7,35,2018-01-05,1
7,268,2018-01-05,1
210,13,2018-01-05,1
88,9,2018-01-05,1
7,268,2018-01-05,1
7,9,2018-01-05,1
83,269,2018-01-05,1
188,270,2018-01-05,1
271,271,2018-01-05,1
272,272,2018-01-05,1
273,50,2018-01-05,1
52,96,2018-01-05,1
274,90,2018-01-05,1
274,90,2018-01-05,1
275,273,2018-01-05,1
272,272,2018-01-05,1
275,273,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
27,136,2018-01-05,1
210,13,2018-01-05,1
7,9,2018-01-05,1
276,135,2018-01-05,1
276,123,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
4,41,2018-01-05,1
4,41,2018-01-05,1
277,274,2018-01-05,1
278,275,2018-01-05,1
7,276,2018-01-05,1
279,19,2018-01-05,1
7,9,2018-01-05,1
140,277,2018-01-05,1
280,141,2018-01-05,1
140,277,2018-01-05,1
280,154,2018-01-05,1
44,277,2018-01-05,1
280,13,2018-01-05,1
7,276,2018-01-05,1
7,9,2018-01-05,1
281,9,2018-01-05,1
233,44,2018-01-05,1
80,278,2018-01-05,1
32,232,2018-01-05,1
32,233,2018-01-05,1
32,233,2018-01-05,1
243,78,2018-01-05,1
32,232,2018-01-05,1
191,78,2018-01-05,1
87,9,2018-01-05,1
282,279,2018-01-05,1
283,280,2018-01-05,1
284,281,2018-01-05,1
285,282,2018-01-05,1
286,181,2018-01-05,1
287,283,2018-01-05,1
288,284,2018-01-05,1
82,9,2018-01-06,1
82,285,2018-01-06,1
210,13,2018-01-06,1
289,1,2018-01-06,1
7,42,2018-01-06,1
290,85,2018-01-06,1
1,286,2018-01-06,1
291,1,2018-01-06,1
292,287,2018-01-06,1
293,288,2018-01-06,1
293,289,2018-01-06,1
294,290,2018-01-06,1
272,291,2018-01-06,1
32,292,2018-01-06,1
295,78,2018-01-06,1
80,278,2018-01-06,1
82,9,2018-01-06,1
82,285,2018-01-06,1
292,287,2018-01-06,1
293,288,2018-01-06,1
293,289,2018-01-06,1
294,290,2018-01-06,1
296,293,2018-01-06,1
297,294,2018-01-06,1
298,1,2018-01-06,1
299,295,2018-01-06,1
300,296,2018-01-06,1
301,105,2018-01-06,1
302,13,2018-01-06,1
302,13,2018-01-06,1
302,98,2018-01-06,1
302,123,2018-01-06,1
84,135,2018-01-06,1
11,135,2018-01-06,1
225,216,2018-01-06,1
118,119,2018-01-06,1
303,297,2018-01-06,1
304,298,2018-01-06,1
305,76,2018-01-06,1
306,299,2018-01-06,1
306,300,2018-01-06,1
307,301,2018-01-06,1
32,232,2018-01-06,1
191,78,2018-01-06,1
32,232,2018-01-06,1
191,78,2018-01-06,1
308,302,2018-01-06,1
309,303,2018-01-06,1
310,303,2018-01-06,1
311,235,2018-01-06,1
312,304,2018-01-06,1
32,232,2018-01-06,1
191,78,2018-01-06,1
7,9,2018-01-06,1
83,305,2018-01-06,1
313,9,2018-01-06,1
314,305,2018-01-06,1
83,305,2018-01-06,1
314,85,2018-01-06,1
314,305,2018-01-06,1
313,276,2018-01-06,1
140,13,2018-01-06,1
315,306,2018-01-06,1
7,9,2018-01-06,1
316,307,2018-01-06,1
317,13,2018-01-06,1
318,158,2018-01-06,1
158,13,2018-01-06,1
44,202,2018-01-06,1
7,9,2018-01-06,1
140,308,2018-01-06,1
140,9,2018-01-06,1
140,171,2018-01-06,1
7,9,2018-01-06,1
7,35,2018-01-06,1
38,141,2018-01-06,1
198,13,2018-01-06,1
7,9,2018-01-06,1
319,309,2018-01-06,1
320,23,2018-01-06,1
321,310,2018-01-06,1
7,9,2018-01-06,1
322,311,2018-01-06,1
230,9,2018-01-06,1
38,86,2018-01-06,1
323,9,2018-01-06,1
323,98,2018-01-06,1
88,312,2018-01-06,1
314,305,2018-01-06,1
313,276,2018-01-06,1
324,87,2018-01-06,1
229,313,2018-01-06,1
325,13,2018-01-06,1
82,9,2018-01-06,1
38,135,2018-01-06,1
326,171,2018-01-06,1
231,314,2018-01-06,1
325,13,2018-01-06,1
7,276,2018-01-06,1
327,141,2018-01-06,1
38,86,2018-01-06,1
84,135,2018-01-06,1
11,135,2018-01-06,1
82,123,2018-01-06,1
323,9,2018-01-06,1
323,98,2018-01-06,1
88,312,2018-01-06,1
314,305,2018-01-06,1
313,276,2018-01-06,1
4,265,2018-01-06,1
120,194,2018-01-06,1
328,194,2018-01-06,1
234,1,2018-01-07,1
7,42,2018-01-07,1
7,84,2018-01-07,1
7,84,2018-01-07,1
323,9,2018-01-07,1
323,98,2018-01-07,1
88,312,2018-01-07,1
302,13,2018-01-07,1
302,13,2018-01-07,1
302,98,2018-01-07,1
302,123,2018-01-07,1
320,23,2018-01-07,1
329,155,2018-01-07,1
22,23,2018-01-07,1
314,305,2018-01-07,1
313,276,2018-01-07,1
330,79,2018-01-07,1
31,315,2018-01-07,1
331,172,2018-01-07,1
32,79,2018-01-07,1
31,31,2018-01-07,1
7,42,2018-01-07,1
7,9,2018-01-07,1
332,316,2018-01-07,1
252,58,2018-01-07,1
115,4,2018-01-07,1
252,58,2018-01-07,1
271,271,2018-01-07,1
295,78,2018-01-07,1
333,317,2018-01-07,1
334,119,2018-01-07,1
308,318,2018-01-07,1
333,319,2018-01-07,1
110,102,2018-01-07,1
4,320,2018-01-07,1
4,41,2018-01-07,1
4,5,2018-01-07,1
335,321,2018-01-07,1
4,41,2018-01-07,1
275,322,2018-01-07,1
336,322,2018-01-07,1
308,302,2018-01-07,1
308,302,2018-01-07,1
56,323,2018-01-07,1
337,55,2018-01-07,1
308,318,2018-01-07,1
338,55,2018-01-07,1
4,41,2018-01-07,1
4,41,2018-01-07,1
7,158,2018-01-07,1
7,158,2018-01-07,1
7,9,2018-01-07,1
339,135,2018-01-07,1
339,324,2018-01-07,1
44,13,2018-01-07,1
7,42,2018-01-07,1
44,13,2018-01-07,1
339,135,2018-01-07,1
339,324,2018-01-07,1
340,9,2018-01-07,1
340,171,2018-01-07,1
83,325,2018-01-07,1
83,171,2018-01-07,1
231,325,2018-01-07,1
231,9,2018-01-07,1
83,171,2018-01-07,1
44,326,2018-01-07,1
44,9,2018-01-07,1
341,327,2018-01-07,1
7,42,2018-01-07,1
342,13,2018-01-07,1
44,13,2018-01-07,1
343,269,2018-01-07,1
21,328,2018-01-07,1
7,42,2018-01-07,1
37,13,2018-01-07,1
159,13,2018-01-07,1
7,9,2018-01-07,1
344,329,2018-01-07,1
345,31,2018-01-07,1
4,330,2018-01-08,1
346,111,2018-01-08,1
21,111,2018-01-08,1
57,3,2018-01-08,1
347,331,2018-01-08,1
347,331,2018-01-08,1
348,332,2018-01-08,1
348,333,2018-01-08,1
349,334,2018-01-08,1
349,333,2018-01-08,1
350,334,2018-01-08,1
350,332,2018-01-08,1
347,331,2018-01-08,1
348,332,2018-01-08,1
348,333,2018-01-08,1
349,334,2018-01-08,1
349,333,2018-01-08,1
350,334,2018-01-08,1
350,332,2018-01-08,1
351,335,2018-01-08,1
352,332,2018-01-08,1
32,79,2018-01-08,1
90,90,2018-01-08,1
7,84,2018-01-08,1
7,84,2018-01-08,1
353,42,2018-01-08,1
354,23,2018-01-08,1
4,41,2018-01-08,1
4,41,2018-01-08,1
4,41,2018-01-08,1
355,336,2018-01-08,1
356,337,2018-01-08,1
356,338,2018-01-08,1
44,85,2018-01-08,1
7,162,2018-01-08,1
352,332,2018-01-08,1
349,339,2018-01-08,1
352,332,2018-01-08,1
357,340,2018-01-08,1
358,5,2018-01-08,1
359,341,2018-01-08,1
196,342,2018-01-08,1
360,343,2018-01-08,1
361,344,2018-01-08,1
352,8,2018-01-08,1
186,327,2018-01-08,1
186,327,2018-01-08,1
362,345,2018-01-08,1
363,346,2018-01-08,1
196,342,2018-01-08,1
364,294,2018-01-08,1
356,347,2018-01-08,1
365,1,2018-01-08,1
114,178,2018-01-08,1
218,348,2018-01-08,1
366,347,2018-01-08,1
367,337,2018-01-08,1
32,349,2018-01-08,1
210,97,2018-01-08,1
230,203,2018-01-08,1
251,350,2018-01-08,1
368,351,2018-01-08,1
369,352,2018-01-08,1
370,137,2018-01-08,1
371,353,2018-01-08,1
372,354,2018-01-08,1
334,355,2018-01-08,1
334,355,2018-01-08,1
373,342,2018-01-08,1
374,19,2018-01-08,1
22,356,2018-01-08,1
4,330,2018-01-08,1
346,111,2018-01-08,1
21,111,2018-01-08,1
375,338,2018-01-08,1
376,357,2018-01-08,1
376,358,2018-01-08,1
377,239,2018-01-08,1
378,145,2018-01-08,1
379,359,2018-01-08,1
380,360,2018-01-08,1
381,361,2018-01-08,1
326,203,2018-01-08,1
49,48,2018-01-08,1
382,362,2018-01-08,1
383,363,2018-01-08,1
384,364,2018-01-08,1
385,364,2018-01-08,1
172,145,2018-01-08,1
386,80,2018-01-08,1
387,22,2018-01-08,1
388,365,2018-01-08,1
389,5,2018-01-08,1
388,366,2018-01-08,1
21,367,2018-01-08,1
374,19,2018-01-08,1
224,50,2018-01-08,1
52,214,2018-01-08,1
390,368,2018-01-08,1
391,357,2018-01-08,1
392,369,2018-01-08,1
393,370,2018-01-08,1
394,371,2018-01-08,1
395,372,2018-01-08,1
396,373,2018-01-08,1
397,235,2018-01-08,1
312,374,2018-01-08,1
398,375,2018-01-08,1
399,376,2018-01-08,1
390,377,2018-01-08,1
390,378,2018-01-08,1
400,369,2018-01-08,1
52,379,2018-01-08,1
393,370,2018-01-08,1
4,380,2018-01-08,1
295,78,2018-01-08,1
4,5,2018-01-08,1
401,381,2018-01-08,1
39,382,2018-01-08,1
124,130,2018-01-08,1
83,123,2018-01-08,1
83,13,2018-01-08,1
232,123,2018-01-08,1
224,184,2018-01-08,1
402,10,2018-01-08,1
403,383,2018-01-08,1
7,9,2018-01-08,1
7,9,2018-01-08,1
290,85,2018-01-08,1
7,35,2018-01-08,1
140,9,2018-01-08,1
7,9,2018-01-08,1
83,157,2018-01-08,1
7,86,2018-01-08,1
302,13,2018-01-08,1
302,98,2018-01-08,1
302,9,2018-01-08,1
342,266,2018-01-08,1
134,285,2018-01-08,1
210,9,2018-01-08,1
88,13,2018-01-08,1
88,384,2018-01-08,1
7,35,2018-01-08,1
7,42,2018-01-08,1
4,80,2018-01-08,1
4,41,2018-01-08,1
4,80,2018-01-08,1
4,41,2018-01-08,1
4,80,2018-01-08,1
404,385,2018-01-08,1
82,203,2018-01-08,1
7,9,2018-01-08,1
7,326,2018-01-08,1
44,202,2018-01-08,1
44,386,2018-01-08,1
405,9,2018-01-08,1
405,87,2018-01-08,1
7,387,2018-01-08,1
7,42,2018-01-08,1
290,9,2018-01-08,1
406,9,2018-01-08,1
290,85,2018-01-08,1
7,9,2018-01-08,1
406,98,2018-01-08,1
32,118,2018-01-08,1
407,388,2018-01-08,1
408,389,2018-01-08,1
409,390,2018-01-08,1
98,391,2018-01-08,1
98,392,2018-01-08,1
353,86,2018-01-09,1
353,9,2018-01-09,1
38,393,2018-01-09,1
38,393,2018-01-09,1
140,269,2018-01-09,1
38,269,2018-01-09,1
410,394,2018-01-09,1
411,395,2018-01-09,1
325,169,2018-01-09,1
158,269,2018-01-09,1
7,396,2018-01-09,1
7,312,2018-01-09,1
7,9,2018-01-09,1
7,9,2018-01-09,1
7,9,2018-01-09,1
412,37,2018-01-09,1
7,9,2018-01-09,1
7,9,2018-01-09,1
413,44,2018-01-09,1
403,383,2018-01-09,1
233,85,2018-01-09,1
414,203,2018-01-09,1
415,397,2018-01-09,1
210,97,2018-01-09,1
230,203,2018-01-09,1
48,46,2018-01-09,1
416,398,2018-01-09,1
417,243,2018-01-09,1
418,399,2018-01-09,1
419,1,2018-01-09,1
114,400,2018-01-09,1
420,401,2018-01-09,1
420,383,2018-01-09,1
206,402,2018-01-09,1
12,103,2018-01-09,1
356,108,2018-01-09,1
4,5,2018-01-09,1
421,195,2018-01-09,1
370,137,2018-01-09,1
12,103,2018-01-09,1
422,403,2018-01-09,1
172,404,2018-01-09,1
172,145,2018-01-09,1
423,145,2018-01-09,1
377,405,2018-01-09,1
424,406,2018-01-09,1
425,407,2018-01-09,1
360,343,2018-01-09,1
7,9,2018-01-09,1
426,137,2018-01-09,1
427,408,2018-01-09,1
428,409,2018-01-09,1
429,410,2018-01-09,1
430,411,2018-01-09,1
431,4,2018-01-09,1
431,4,2018-01-09,1
431,4,2018-01-09,1
180,115,2018-01-09,1
432,412,2018-01-09,1
433,115,2018-01-09,1
101,58,2018-01-09,1
434,103,2018-01-09,1
435,413,2018-01-09,1
334,195,2018-01-09,1
303,297,2018-01-09,1
436,299,2018-01-09,1
83,384,2018-01-09,1
437,15,2018-01-09,1
438,114,2018-01-09,1
432,114,2018-01-09,1
431,4,2018-01-09,1
439,414,2018-01-09,1
440,414,2018-01-09,1
312,415,2018-01-09,1
54,235,2018-01-09,1
