79,87,2014-01-03,1
154,144,2014-01-03,1
155,145,2014-01-03,1
156,42,2014-01-03,1
1,1,2014-01-03,1
39,97,2014-01-03,1
41,146,2014-01-03,1
157,37,2014-01-03,1
158,147,2014-01-03,1
159,148,2014-01-03,1
160,149,2014-01-03,1
161,149,2014-01-03,1
161,150,2014-01-03,1
162,22,2014-01-03,1
154,151,2014-01-03,1
73,71,2014-01-03,1
163,152,2014-01-03,1
163,152,2014-01-03,1
164,32,2014-01-03,1
165,153,2014-01-03,1
39,45,2014-01-03,1
39,154,2014-01-03,1
39,42,2014-01-03,1
166,155,2014-01-03,1
167,156,2014-01-03,1
168,157,2014-01-03,1
45,63,2014-01-03,1
64,46,2014-01-03,1
1,1,2014-01-03,1
169,158,2014-01-03,1
21,18,2014-01-03,1
170,159,2014-01-03,1
45,160,2014-01-03,1
1,8,2014-01-03,1
40,42,2014-01-03,1
1,8,2014-01-03,1
171,161,2014-01-03,1
172,162,2014-01-03,1
172,163,2014-01-03,1
173,161,2014-01-03,1
172,164,2014-01-03,1
87,165,2014-01-03,1
174,79,2014-01-03,1
175,166,2014-01-03,1
92,84,2014-01-03,1
89,82,2014-01-03,1
90,83,2014-01-03,1
91,73,2014-01-03,1
89,73,2014-01-03,1
176,167,2014-01-03,1
1,8,2014-01-03,1
47,3,2014-01-03,1
1,1,2014-01-03,1
39,42,2014-01-03,1
39,42,2014-01-03,1
39,42,2014-01-03,1
177,42,2014-01-03,1
177,168,2014-01-03,1
39,42,2014-01-03,1
178,51,2014-01-03,1
179,51,2014-01-03,1
180,169,2014-01-03,1
180,153,2014-01-03,1
180,170,2014-01-03,1
127,171,2014-01-03,1
79,87,2014-01-03,1
74,172,2014-01-03,1
127,87,2014-01-04,1
1,8,2014-01-04,1
181,159,2014-01-04,1
181,159,2014-01-04,1
182,173,2014-01-04,1
183,174,2014-01-04,1
184,175,2014-01-04,1
80,176,2014-01-04,1
185,177,2014-01-04,1
186,178,2014-01-04,1
186,179,2014-01-04,1
187,178,2014-01-04,1
188,180,2014-01-04,1
189,181,2014-01-04,1
155,182,2014-01-04,1
162,22,2014-01-04,1
6,183,2014-01-04,1
81,112,2014-01-04,1
190,143,2014-01-04,1
191,142,2014-01-04,1
15,184,2014-01-04,1
192,68,2014-01-04,1
193,185,2014-01-04,1
193,18,2014-01-04,1
194,186,2014-01-04,1
194,58,2014-01-04,1
194,187,2014-01-04,1
194,188,2014-01-04,1
182,20,2014-01-04,1
60,92,2014-01-04,1
195,189,2014-01-04,1
126,115,2014-01-04,1
196,190,2014-01-04,1
197,191,2014-01-04,1
198,192,2014-01-04,1
60,92,2014-01-04,1
182,173,2014-01-04,1
102,193,2014-01-04,1
39,97,2014-01-04,1
39,194,2014-01-04,1
61,184,2014-01-04,1
199,92,2014-01-04,1
39,42,2014-01-04,1
200,40,2014-01-04,1
97,39,2014-01-04,1
97,40,2014-01-04,1
94,86,2014-01-04,1
97,73,2014-01-04,1
75,135,2014-01-04,1
90,40,2014-01-04,1
201,195,2014-01-04,1
75,196,2014-01-04,1
60,92,2014-01-04,1
202,197,2014-01-04,1
203,198,2014-01-04,1
60,92,2014-01-04,1
204,199,2014-01-04,1
79,87,2014-01-04,1
79,87,2014-01-04,1
124,27,2014-01-04,1
205,200,2014-01-04,1
206,201,2014-01-04,1
90,40,2014-01-04,1
82,202,2014-01-04,1
82,202,2014-01-04,1
207,168,2014-01-04,1
205,200,2014-01-04,1
127,87,2014-01-04,1
208,203,2014-01-04,1
208,204,2014-01-04,1
209,40,2014-01-04,1
148,40,2014-01-04,1
210,39,2014-01-04,1
210,205,2014-01-04,1
211,206,2014-01-04,1
212,207,2014-01-04,1
213,208,2014-01-04,1
214,92,2014-01-04,1
65,209,2014-01-04,1
38,209,2014-01-04,1
215,124,2014-01-04,1
216,210,2014-01-04,1
38,124,2014-01-04,1
217,211,2014-01-04,1
218,211,2014-01-04,1
219,212,2014-01-04,1
220,5,2014-01-04,1
221,213,2014-01-04,1
222,214,2014-01-04,1
223,215,2014-01-04,1
224,159,2014-01-04,1
225,48,2014-01-04,1
226,216,2014-01-04,1
61,217,2014-01-04,1
227,217,2014-01-04,1
228,125,2014-01-05,1
5,7,2014-01-05,1
229,218,2014-01-05,1
229,218,2014-01-05,1
230,219,2014-01-05,1
41,44,2014-01-05,1
228,92,2014-01-05,1
61,58,2014-01-05,1
214,220,2014-01-05,1
227,188,2014-01-05,1
227,188,2014-01-05,1
231,221,2014-01-05,1
232,222,2014-01-05,1
232,223,2014-01-05,1
232,224,2014-01-05,1
233,225,2014-01-05,1
234,226,2014-01-05,1
235,227,2014-01-05,1
235,47,2014-01-05,1
236,228,2014-01-05,1
82,42,2014-01-05,1
237,209,2014-01-05,1
126,229,2014-01-05,1
39,45,2014-01-05,1
39,154,2014-01-05,1
39,42,2014-01-05,1
238,45,2014-01-05,1
239,92,2014-01-05,1
240,230,2014-01-05,1
241,187,2014-01-05,1
242,231,2014-01-05,1
243,131,2014-01-05,1
231,221,2014-01-05,1
154,51,2014-01-05,1
154,232,2014-01-05,1
185,177,2014-01-05,1
186,179,2014-01-05,1
244,178,2014-01-05,1
245,32,2014-01-05,1
118,233,2014-01-05,1
246,234,2014-01-05,1
241,187,2014-01-05,1
242,231,2014-01-05,1
247,40,2014-01-05,1
144,235,2014-01-05,1
248,236,2014-01-05,1
249,236,2014-01-05,1
243,237,2014-01-05,1
1,1,2014-01-05,1
1,1,2014-01-05,1
1,8,2014-01-05,1
1,8,2014-01-05,1
248,236,2014-01-05,1
1,8,2014-01-05,1
248,236,2014-01-05,1
249,236,2014-01-05,1
249,238,2014-01-05,1
90,138,2014-01-05,1
144,39,2014-01-05,1
98,82,2014-01-05,1
90,73,2014-01-05,1
147,40,2014-01-05,1
90,239,2014-01-05,1
39,42,2014-01-05,1
250,43,2014-01-05,1
39,240,2014-01-05,1
251,42,2014-01-05,1
39,97,2014-01-05,1
82,241,2014-01-05,1
252,242,2014-01-05,1
252,242,2014-01-05,1
235,42,2014-01-05,1
235,63,2014-01-05,1
39,243,2014-01-05,1
253,209,2014-01-05,1
253,244,2014-01-05,1
1,1,2014-01-05,1
39,42,2014-01-05,1
253,99,2014-01-05,1
254,245,2014-01-05,1
255,42,2014-01-05,1
82,46,2014-01-05,1
250,246,2014-01-05,1
252,240,2014-01-05,1
39,45,2014-01-05,1
39,45,2014-01-05,1
39,154,2014-01-05,1
39,154,2014-01-05,1
253,99,2014-01-05,1
254,245,2014-01-05,1
45,247,2014-01-05,1
45,247,2014-01-05,1
64,240,2014-01-05,1
252,248,2014-01-05,1
232,222,2014-01-05,1
232,223,2014-01-05,1
232,224,2014-01-05,1
232,222,2014-01-05,1
232,223,2014-01-05,1
232,224,2014-01-05,1
256,249,2014-01-05,1
257,250,2014-01-05,1
227,217,2014-01-05,1
258,250,2014-01-05,1
221,213,2014-01-05,1
222,214,2014-01-05,1
259,251,2014-01-06,1
260,35,2014-01-06,1
261,7,2014-01-06,1
262,252,2014-01-06,1
262,43,2014-01-06,1
81,253,2014-01-06,1
263,103,2014-01-06,1
1,1,2014-01-06,1
264,254,2014-01-06,1
264,158,2014-01-06,1
97,73,2014-01-06,1
98,86,2014-01-06,1
144,86,2014-01-06,1
265,255,2014-01-06,1
265,40,2014-01-06,1
266,256,2014-01-06,1
267,256,2014-01-06,1
268,257,2014-01-06,1
75,258,2014-01-06,1
269,39,2014-01-06,1
90,239,2014-01-06,1
270,259,2014-01-06,1
271,260,2014-01-06,1
271,261,2014-01-06,1
21,92,2014-01-06,1
73,262,2014-01-06,1
272,263,2014-01-06,1
273,7,2014-01-06,1
71,264,2014-01-06,1
214,220,2014-01-06,1
274,220,2014-01-06,1
227,217,2014-01-06,1
81,27,2014-01-06,1
81,265,2014-01-06,1
275,266,2014-01-06,1
81,267,2014-01-06,1
276,268,2014-01-06,1
81,269,2014-01-06,1
261,7,2014-01-06,1
181,7,2014-01-06,1
277,270,2014-01-06,1
278,271,2014-01-06,1
279,272,2014-01-06,1
280,273,2014-01-06,1
281,274,2014-01-06,1
281,275,2014-01-06,1
53,276,2014-01-06,1
282,276,2014-01-06,1
283,14,2014-01-06,1
280,273,2014-01-06,1
214,220,2014-01-06,1
227,188,2014-01-06,1
227,188,2014-01-06,1
1,277,2014-01-06,1
1,1,2014-01-06,1
214,220,2014-01-06,1
274,220,2014-01-06,1
227,217,2014-01-06,1
284,278,2014-01-06,1
284,278,2014-01-06,1
35,38,2014-01-06,1
118,279,2014-01-06,1
127,87,2014-01-06,1
229,218,2014-01-06,1
229,218,2014-01-06,1
1,1,2014-01-06,1
1,8,2014-01-06,1
285,280,2014-01-06,1
233,281,2014-01-06,1
286,282,2014-01-06,1
233,282,2014-01-06,1
231,221,2014-01-06,1
1,277,2014-01-06,1
287,7,2014-01-06,1
1,8,2014-01-06,1
1,277,2014-01-06,1
214,220,2014-01-06,1
227,188,2014-01-06,1
229,218,2014-01-06,1
229,218,2014-01-06,1
229,218,2014-01-06,1
229,218,2014-01-06,1
288,283,2014-01-06,1
144,284,2014-01-06,1
289,47,2014-01-06,1
214,220,2014-01-06,1
227,188,2014-01-06,1
227,188,2014-01-06,1
290,285,2014-01-06,1
250,155,2014-01-06,1
38,286,2014-01-06,1
39,42,2014-01-06,1
39,42,2014-01-06,1
38,287,2014-01-06,1
38,43,2014-01-06,1
251,41,2014-01-06,1
1,8,2014-01-06,1
291,288,2014-01-06,1
1,1,2014-01-06,1
1,1,2014-01-06,1
126,229,2014-01-06,1
1,8,2014-01-06,1
1,8,2014-01-06,1
1,1,2014-01-06,1
1,1,2014-01-06,1
292,112,2014-01-06,1
190,143,2014-01-06,1
293,289,2014-01-06,1
108,42,2014-01-06,1
44,243,2014-01-06,1
108,47,2014-01-06,1
259,290,2014-01-06,1
294,291,2014-01-06,1
295,92,2014-01-06,1
296,159,2014-01-06,1
221,213,2014-01-06,1
297,292,2014-01-06,1
298,293,2014-01-06,1
299,112,2014-01-06,1
78,294,2014-01-06,1
300,55,2014-01-06,1
272,295,2014-01-06,1
301,296,2014-01-06,1
301,297,2014-01-06,1
302,298,2014-01-06,1
303,299,2014-01-06,1
81,253,2014-01-06,1
263,103,2014-01-06,1
304,62,2014-01-06,1
305,58,2014-01-06,1
60,58,2014-01-06,1
305,92,2014-01-06,1
199,14,2014-01-06,1
21,14,2014-01-06,1
21,58,2014-01-06,1
15,58,2014-01-06,1
15,92,2014-01-06,1
61,184,2014-01-06,1
306,300,2014-01-06,1
307,295,2014-01-06,1
308,14,2014-01-06,1
55,301,2014-01-06,1
309,302,2014-01-06,1
250,303,2014-01-06,1
39,42,2014-01-06,1
282,276,2014-01-06,1
310,295,2014-01-06,1
40,97,2014-01-06,1
311,295,2014-01-06,1
312,228,2014-01-06,1
313,304,2014-01-06,1
310,295,2014-01-06,1
259,305,2014-01-06,1
235,306,2014-01-06,1
314,307,2014-01-06,1
315,308,2014-01-06,1
316,309,2014-01-06,1
316,309,2014-01-06,1
317,51,2014-01-06,1
318,228,2014-01-06,1
319,310,2014-01-06,1
316,311,2014-01-06,1
320,184,2014-01-06,1
274,220,2014-01-06,1
227,92,2014-01-06,1
214,220,2014-01-06,1
227,188,2014-01-06,1
321,312,2014-01-07,1
322,313,2014-01-07,1
323,42,2014-01-07,1
38,314,2014-01-07,1
324,43,2014-01-07,1
1,1,2014-01-07,1
1,1,2014-01-07,1
325,315,2014-01-07,1
326,316,2014-01-07,1
221,213,2014-01-07,1
222,214,2014-01-07,1
87,120,2014-01-07,1
327,29,2014-01-07,1
328,317,2014-01-07,1
329,318,2014-01-07,1
330,319,2014-01-07,1
331,320,2014-01-07,1
331,144,2014-01-07,1
332,321,2014-01-07,1
333,322,2014-01-07,1
334,323,2014-01-07,1
335,324,2014-01-07,1
28,51,2014-01-07,1
211,325,2014-01-07,1
222,214,2014-01-07,1
71,35,2014-01-07,1
336,326,2014-01-07,1
337,327,2014-01-07,1
259,170,2014-01-07,1
338,328,2014-01-07,1
339,1,2014-01-07,1
340,222,2014-01-07,1
341,29,2014-01-07,1
342,329,2014-01-07,1
343,14,2014-01-07,1
343,330,2014-01-07,1
343,330,2014-01-07,1
21,58,2014-01-07,1
21,59,2014-01-07,1
128,125,2014-01-07,1
130,125,2014-01-07,1
128,331,2014-01-07,1
128,119,2014-01-07,1
130,58,2014-01-07,1
194,20,2014-01-07,1
344,265,2014-01-07,1
345,332,2014-01-07,1
345,333,2014-01-07,1
346,332,2014-01-07,1
346,333,2014-01-07,1
346,334,2014-01-07,1
283,92,2014-01-07,1
189,335,2014-01-07,1
347,335,2014-01-07,1
348,26,2014-01-07,1
349,44,2014-01-07,1
275,336,2014-01-07,1
350,337,2014-01-07,1
275,336,2014-01-07,1
350,337,2014-01-07,1
351,338,2014-01-07,1
221,213,2014-01-07,1
222,214,2014-01-07,1
352,339,2014-01-07,1
353,340,2014-01-07,1
353,341,2014-01-07,1
94,342,2014-01-07,1
74,172,2014-01-07,1
74,70,2014-01-07,1
354,343,2014-01-07,1
354,344,2014-01-07,1
354,343,2014-01-07,1
355,345,2014-01-07,1
355,202,2014-01-07,1
355,245,2014-01-07,1
356,346,2014-01-07,1
227,92,2014-01-07,1
357,51,2014-01-07,1
357,347,2014-01-07,1
39,42,2014-01-07,1
358,348,2014-01-07,1
359,349,2014-01-07,1
272,326,2014-01-07,1
74,172,2014-01-07,1
74,350,2014-01-07,1
74,350,2014-01-07,1
74,172,2014-01-07,1
360,269,2014-01-07,1
81,269,2014-01-07,1
147,284,2014-01-07,1
147,351,2014-01-07,1
361,352,2014-01-07,1
362,353,2014-01-07,1
363,354,2014-01-07,1
266,355,2014-01-07,1
117,356,2014-01-07,1
364,357,2014-01-07,1
365,358,2014-01-07,1
366,359,2014-01-07,1
367,360,2014-01-07,1
368,361,2014-01-07,1
369,362,2014-01-07,1
333,322,2014-01-07,1
259,363,2014-01-07,1
1,8,2014-01-07,1
1,8,2014-01-07,1
73,364,2014-01-07,1
84,365,2014-01-07,1
370,366,2014-01-07,1
371,367,2014-01-07,1
98,368,2014-01-07,1
94,73,2014-01-07,1
320,184,2014-01-07,1
372,369,2014-01-07,1
373,311,2014-01-07,1
374,311,2014-01-07,1
243,144,2014-01-07,1
155,370,2014-01-07,1
375,144,2014-01-07,1
272,326,2014-01-07,1
308,14,2014-01-07,1
376,371,2014-01-07,1
78,372,2014-01-07,1
35,38,2014-01-07,1
377,373,2014-01-07,1
1,8,2014-01-07,1
378,51,2014-01-07,1
1,159,2014-01-07,1
1,6,2014-01-07,1
21,14,2014-01-07,1
1,1,2014-01-07,1
71,35,2014-01-07,1
1,8,2014-01-07,1
379,374,2014-01-07,1
379,375,2014-01-07,1
379,376,2014-01-07,1
90,39,2014-01-07,1
39,42,2014-01-07,1
39,377,2014-01-07,1
289,47,2014-01-07,1
250,285,2014-01-07,1
42,378,2014-01-07,1
82,378,2014-01-07,1
308,14,2014-01-07,1
380,42,2014-01-07,1
39,97,2014-01-07,1
39,42,2014-01-07,1
39,42,2014-01-07,1
39,42,2014-01-07,1
39,45,2014-01-07,1
381,42,2014-01-07,1
39,42,2014-01-07,1
39,42,2014-01-07,1
39,97,2014-01-07,1
134,303,2014-01-07,1
382,244,2014-01-07,1
355,248,2014-01-07,1
247,40,2014-01-07,1
144,235,2014-01-07,1
147,39,2014-01-07,1
383,105,2014-01-07,1
1,318,2014-01-07,1
330,7,2014-01-07,1
1,1,2014-01-07,1
264,254,2014-01-07,1
264,158,2014-01-07,1
1,318,2014-01-07,1
330,7,2014-01-07,1
1,1,2014-01-07,1
384,379,2014-01-07,1
227,188,2014-01-07,1
199,14,2014-01-07,1
221,380,2014-01-07,1
385,214,2014-01-07,1
221,213,2014-01-07,1
222,214,2014-01-07,1
315,308,2014-01-07,1
386,26,2014-01-07,1
387,381,2014-01-07,1
179,51,2014-01-07,1
179,51,2014-01-07,1
256,382,2014-01-07,1
256,383,2014-01-07,1
388,164,2014-01-07,1
389,361,2014-01-07,1
390,384,2014-01-07,1
333,322,2014-01-07,1
391,269,2014-01-08,1
81,27,2014-01-08,1
73,385,2014-01-08,1
71,81,2014-01-08,1
392,386,2014-01-08,1
392,386,2014-01-08,1
393,105,2014-01-08,1
1,1,2014-01-08,1
394,387,2014-01-08,1
395,388,2014-01-08,1
396,389,2014-01-08,1
341,29,2014-01-08,1
71,251,2014-01-08,1
155,390,2014-01-08,1
71,35,2014-01-08,1
155,151,2014-01-08,1
155,151,2014-01-08,1
397,391,2014-01-08,1
398,392,2014-01-08,1
399,322,2014-01-08,1
399,322,2014-01-08,1
325,315,2014-01-08,1
326,316,2014-01-08,1
400,393,2014-01-08,1
401,394,2014-01-08,1
402,395,2014-01-08,1
403,396,2014-01-08,1
404,397,2014-01-08,1
405,184,2014-01-08,1
368,398,2014-01-08,1
227,92,2014-01-08,1
194,399,2014-01-08,1
10,400,2014-01-08,1
10,92,2014-01-08,1
194,20,2014-01-08,1
406,401,2014-01-08,1
295,402,2014-01-08,1
60,403,2014-01-08,1
15,92,2014-01-08,1
15,404,2014-01-08,1
41,405,2014-01-08,1
155,151,2014-01-08,1
407,71,2014-01-08,1
408,383,2014-01-08,1
388,406,2014-01-08,1
408,383,2014-01-08,1
388,406,2014-01-08,1
409,407,2014-01-08,1
410,408,2014-01-08,1
71,409,2014-01-08,1
259,218,2014-01-08,1
411,218,2014-01-08,1
412,410,2014-01-08,1
413,411,2014-01-08,1
414,292,2014-01-08,1
415,27,2014-01-08,1
42,202,2014-01-08,1
416,412,2014-01-08,1
417,413,2014-01-08,1
418,414,2014-01-08,1
419,415,2014-01-08,1
327,29,2014-01-08,1
320,184,2014-01-08,1
420,292,2014-01-08,1
331,320,2014-01-08,1
331,144,2014-01-08,1
421,416,2014-01-08,1
90,416,2014-01-08,1
144,368,2014-01-08,1
144,136,2014-01-08,1
211,417,2014-01-08,1
344,71,2014-01-08,1
87,120,2014-01-08,1
221,213,2014-01-08,1
222,214,2014-01-08,1
147,40,2014-01-08,1
147,40,2014-01-08,1
167,418,2014-01-08,1
62,419,2014-01-08,1
325,420,2014-01-08,1
422,316,2014-01-08,1
423,421,2014-01-08,1
81,269,2014-01-08,1
424,422,2014-01-08,1
396,389,2014-01-08,1
425,387,2014-01-08,1
426,389,2014-01-08,1
42,423,2014-01-08,1
346,424,2014-01-08,1
427,425,2014-01-08,1
181,159,2014-01-08,1
259,426,2014-01-08,1
428,427,2014-01-08,1
429,428,2014-01-08,1
332,321,2014-01-08,1
333,322,2014-01-08,1
39,97,2014-01-08,1
430,42,2014-01-08,1
430,41,2014-01-08,1
430,429,2014-01-08,1
431,430,2014-01-08,1
236,431,2014-01-08,1
39,45,2014-01-08,1
432,432,2014-01-08,1
262,42,2014-01-08,1
433,433,2014-01-08,1
434,434,2014-01-08,1
227,92,2014-01-08,1
227,92,2014-01-08,1
435,435,2014-01-08,1
74,436,2014-01-08,1
250,45,2014-01-08,1
327,29,2014-01-08,1
436,437,2014-01-08,1
436,169,2014-01-08,1
437,123,2014-01-08,1
339,159,2014-01-08,1
339,277,2014-01-08,1
438,438,2014-01-08,1
439,428,2014-01-08,1
440,428,2014-01-08,1
441,439,2014-01-08,1
35,38,2014-01-08,1
442,105,2014-01-08,1
443,159,2014-01-08,1
1,8,2014-01-08,1
1,8,2014-01-08,1
167,37,2014-01-08,1
28,51,2014-01-08,1
211,325,2014-01-08,1
1,2,2014-01-08,1
1,1,2014-01-08,1
90,138,2014-01-08,1
144,138,2014-01-08,1
283,92,2014-01-08,1
339,277,2014-01-08,1
284,8,2014-01-08,1
1,2,2014-01-08,1
15,125,2014-01-08,1
271,260,2014-01-08,1
271,261,2014-01-08,1
90,239,2014-01-08,1
284,8,2014-01-08,1
1,8,2014-01-08,1
1,3,2014-01-08,1
444,1,2014-01-08,1
445,440,2014-01-08,1
15,401,2014-01-08,1
446,441,2014-01-08,1
447,442,2014-01-08,1
448,443,2014-01-08,1
139,362,2014-01-08,1
139,229,2014-01-08,1
139,362,2014-01-08,1
449,444,2014-01-08,1
134,303,2014-01-08,1
251,445,2014-01-08,1
450,42,2014-01-08,1
39,42,2014-01-08,1
39,243,2014-01-08,1
42,63,2014-01-08,1
42,46,2014-01-08,1
280,446,2014-01-08,1
451,447,2014-01-08,1
451,244,2014-01-08,1
355,446,2014-01-08,1
216,346,2014-01-08,1
452,415,2014-01-08,1
38,47,2014-01-08,1
39,303,2014-01-08,1
433,448,2014-01-08,1
88,449,2014-01-08,1
318,228,2014-01-08,1
453,430,2014-01-08,1
236,450,2014-01-08,1
28,51,2014-01-08,1
214,92,2014-01-08,1
233,225,2014-01-08,1
454,451,2014-01-08,1
455,452,2014-01-08,1
456,453,2014-01-08,1
415,27,2014-01-09,1
81,71,2014-01-09,1
115,27,2014-01-09,1
259,218,2014-01-09,1
411,218,2014-01-09,1
457,49,2014-01-09,1
327,29,2014-01-09,1
458,454,2014-01-09,1
459,455,2014-01-09,1
392,456,2014-01-09,1
460,230,2014-01-09,1
