39,32,2014-01-02
68,47,2014-01-02
69,47,2014-01-02
69,47,2014-01-02
70,48,2014-01-02
71,32,2014-01-02
72,49,2014-01-02
73,50,2014-01-02
74,4,2014-01-02
75,10,2014-01-02
1,1,2014-01-02
76,51,2014-01-02
76,51,2014-01-02
77,1,2014-01-02
78,32,2014-01-02
79,52,2014-01-02
80,25,2014-01-02
79,52,2014-01-02
81,1,2014-01-02
82,8,2014-01-02
38,22,2014-01-02
64,10,2014-01-02
65,46,2014-01-02
83,4,2014-01-02
84,50,2014-01-02
85,53,2014-01-02
86,43,2014-01-02
87,54,2014-01-02
88,3,2014-01-02
89,26,2014-01-02
90,1,2014-01-02
91,25,2014-01-02
89,26,2014-01-02
92,26,2014-01-02
93,31,2014-01-02
94,26,2014-01-02
95,55,2014-01-02
96,4,2014-01-02
79,52,2014-01-02
1,1,2014-01-02
94,26,2014-01-02
94,26,2014-01-02
97,55,2014-01-02
97,55,2014-01-02
98,26,2014-01-02
94,26,2014-01-02
94,26,2014-01-02
60,34,2014-01-02
61,22,2014-01-02
99,11,2014-01-02
93,31,2014-01-02
45,36,2014-01-02
100,10,2014-01-02
101,56,2014-01-02
96,4,2014-01-02
102,57,2014-01-02
21,19,2014-01-02
21,19,2014-01-02
103,58,2014-01-02
104,59,2014-01-02
105,60,2014-01-02
35,30,2014-01-02
106,61,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
107,62,2014-01-02
107,62,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
108,62,2014-01-02
108,62,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
45,36,2014-01-02
38,22,2014-01-02
38,22,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
109,63,2014-01-02
109,63,2014-01-02
45,36,2014-01-02
39,32,2014-01-02
39,32,2014-01-02
110,62,2014-01-02
111,46,2014-01-02
111,46,2014-01-02
112,64,2014-01-02
113,50,2014-01-02
114,65,2014-01-02
102,57,2014-01-03
115,38,2014-01-03
116,66,2014-01-03
116,66,2014-01-03
117,67,2014-01-03
118,22,2014-01-03
1,1,2014-01-03
1,1,2014-01-03
119,32,2014-01-03
119,32,2014-01-03
120,68,2014-01-03
121,10,2014-01-03
121,10,2014-01-03
122,50,2014-01-03
123,69,2014-01-03
124,50,2014-01-03
125,70,2014-01-03
125,70,2014-01-03
126,25,2014-01-03
127,10,2014-01-03
128,71,2014-01-03
129,10,2014-01-03
130,72,2014-01-03
130,72,2014-01-03
15,14,2014-01-03
131,73,2014-01-03
131,73,2014-01-03
132,22,2014-01-03
133,74,2014-01-03
134,22,2014-01-03
135,10,2014-01-03
21,19,2014-01-03
136,75,2014-01-03
60,34,2014-01-03
60,34,2014-01-03
64,10,2014-01-03
137,76,2014-01-03
138,63,2014-01-03
139,77,2014-01-03
140,78,2014-01-03
133,74,2014-01-03
134,22,2014-01-03
135,10,2014-01-03
141,16,2014-01-03
141,16,2014-01-03
142,32,2014-01-03
143,26,2014-01-03
144,3,2014-01-03
145,66,2014-01-03
146,66,2014-01-03
90,1,2014-01-03
147,66,2014-01-03
90,1,2014-01-03
97,55,2014-01-03
97,55,2014-01-03
148,75,2014-01-03
149,51,2014-01-03
98,26,2014-01-03
94,26,2014-01-03
98,26,2014-01-03
94,26,2014-01-03
91,25,2014-01-03
91,25,2014-01-03
147,66,2014-01-03
150,79,2014-01-03
151,79,2014-01-03
55,10,2014-01-03
152,80,2014-01-03
153,81,2014-01-03
79,52,2014-01-03
154,32,2014-01-03
155,3,2014-01-03
156,22,2014-01-03
1,1,2014-01-03
39,32,2014-01-03
41,32,2014-01-03
157,4,2014-01-03
158,10,2014-01-03
159,10,2014-01-03
160,82,2014-01-03
161,83,2014-01-03
161,83,2014-01-03
162,38,2014-01-03
154,32,2014-01-03
73,50,2014-01-03
163,22,2014-01-03
163,22,2014-01-03
164,84,2014-01-03
165,85,2014-01-03
39,32,2014-01-03
39,32,2014-01-03
39,32,2014-01-03
166,10,2014-01-03
167,32,2014-01-03
168,3,2014-01-03
45,36,2014-01-03
64,10,2014-01-03
1,1,2014-01-03
169,86,2014-01-03
21,19,2014-01-03
170,10,2014-01-03
45,36,2014-01-03
1,1,2014-01-03
40,11,2014-01-03
1,1,2014-01-03
171,86,2014-01-03
172,86,2014-01-03
172,86,2014-01-03
173,87,2014-01-03
172,86,2014-01-03
87,54,2014-01-03
174,10,2014-01-03
175,1,2014-01-03
92,26,2014-01-03
89,26,2014-01-03
90,1,2014-01-03
91,25,2014-01-03
89,26,2014-01-03
176,22,2014-01-03
1,1,2014-01-03
47,38,2014-01-03
1,1,2014-01-03
39,32,2014-01-03
39,32,2014-01-03
39,32,2014-01-03
177,88,2014-01-03
177,88,2014-01-03
39,32,2014-01-03
178,89,2014-01-03
179,11,2014-01-03
180,3,2014-01-03
180,3,2014-01-03
180,3,2014-01-03
127,10,2014-01-03
79,52,2014-01-03
74,4,2014-01-03
127,10,2014-01-04
1,1,2014-01-04
181,22,2014-01-04
181,22,2014-01-04
182,26,2014-01-04
183,90,2014-01-04
184,50,2014-01-04
80,25,2014-01-04
185,91,2014-01-04
186,92,2014-01-04
186,92,2014-01-04
187,93,2014-01-04
188,94,2014-01-04
189,3,2014-01-04
155,3,2014-01-04
162,38,2014-01-04
6,6,2014-01-04
81,1,2014-01-04
190,57,2014-01-04
191,95,2014-01-04
15,14,2014-01-04
192,96,2014-01-04
193,97,2014-01-04
193,97,2014-01-04
194,98,2014-01-04
194,98,2014-01-04
194,98,2014-01-04
194,98,2014-01-04
182,26,2014-01-04
60,34,2014-01-04
195,99,2014-01-04
126,25,2014-01-04
196,100,2014-01-04
197,51,2014-01-04
198,101,2014-01-04
60,34,2014-01-04
182,26,2014-01-04
102,57,2014-01-04
39,32,2014-01-04
39,32,2014-01-04
61,22,2014-01-04
199,85,2014-01-04
39,32,2014-01-04
200,102,2014-01-04
97,55,2014-01-04
97,55,2014-01-04
94,26,2014-01-04
97,55,2014-01-04
75,10,2014-01-04
90,1,2014-01-04
201,16,2014-01-04
75,10,2014-01-04
60,34,2014-01-04
202,103,2014-01-04
203,104,2014-01-04
60,34,2014-01-04
204,105,2014-01-04
79,52,2014-01-04
79,52,2014-01-04
124,50,2014-01-04
205,106,2014-01-04
206,1,2014-01-04
90,1,2014-01-04
82,8,2014-01-04
82,8,2014-01-04
207,8,2014-01-04
205,106,2014-01-04
127,10,2014-01-04
208,107,2014-01-04
208,107,2014-01-04
209,108,2014-01-04
148,75,2014-01-04
210,109,2014-01-04
210,109,2014-01-04
211,3,2014-01-04
212,110,2014-01-04
213,5,2014-01-04
214,16,2014-01-04
65,46,2014-01-04
38,22,2014-01-04
215,11,2014-01-04
216,6,2014-01-04
38,22,2014-01-04
217,10,2014-01-04
218,25,2014-01-04
219,111,2014-01-04
220,25,2014-01-04
221,112,2014-01-04
222,113,2014-01-04
223,25,2014-01-04
224,114,2014-01-04
225,46,2014-01-04
226,30,2014-01-04
61,22,2014-01-04
227,32,2014-01-04
228,16,2014-01-05
5,5,2014-01-05
229,115,2014-01-05
229,115,2014-01-05
230,10,2014-01-05
41,32,2014-01-05
228,16,2014-01-05
61,22,2014-01-05
214,16,2014-01-05
227,32,2014-01-05
227,32,2014-01-05
231,77,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
233,1,2014-01-05
234,32,2014-01-05
235,116,2014-01-05
235,116,2014-01-05
236,117,2014-01-05
82,8,2014-01-05
237,118,2014-01-05
126,25,2014-01-05
39,32,2014-01-05
39,32,2014-01-05
39,32,2014-01-05
238,12,2014-01-05
239,34,2014-01-05
240,4,2014-01-05
241,16,2014-01-05
242,26,2014-01-05
243,10,2014-01-05
231,77,2014-01-05
154,32,2014-01-05
154,32,2014-01-05
185,91,2014-01-05
186,92,2014-01-05
244,93,2014-01-05
245,119,2014-01-05
118,22,2014-01-05
246,22,2014-01-05
241,16,2014-01-05
242,26,2014-01-05
247,66,2014-01-05
144,3,2014-01-05
248,120,2014-01-05
249,121,2014-01-05
243,10,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
248,120,2014-01-05
1,1,2014-01-05
248,120,2014-01-05
249,121,2014-01-05
249,121,2014-01-05
90,1,2014-01-05
144,3,2014-01-05
98,26,2014-01-05
90,1,2014-01-05
147,66,2014-01-05
90,1,2014-01-05
39,32,2014-01-05
250,10,2014-01-05
39,32,2014-01-05
251,122,2014-01-05
39,32,2014-01-05
82,8,2014-01-05
252,123,2014-01-05
252,123,2014-01-05
235,116,2014-01-05
235,116,2014-01-05
39,32,2014-01-05
253,124,2014-01-05
253,124,2014-01-05
1,1,2014-01-05
39,32,2014-01-05
253,124,2014-01-05
254,125,2014-01-05
255,10,2014-01-05
82,8,2014-01-05
250,10,2014-01-05
252,123,2014-01-05
39,32,2014-01-05
39,32,2014-01-05
39,32,2014-01-05
39,32,2014-01-05
253,124,2014-01-05
254,125,2014-01-05
45,36,2014-01-05
45,36,2014-01-05
64,10,2014-01-05
252,123,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
232,35,2014-01-05
256,105,2014-01-05
257,57,2014-01-05
227,32,2014-01-05
258,126,2014-01-05
221,112,2014-01-05
222,113,2014-01-05
259,22,2014-01-06
260,62,2014-01-06
261,10,2014-01-06
262,127,2014-01-06
262,127,2014-01-06
81,1,2014-01-06
263,128,2014-01-06
1,1,2014-01-06
264,29,2014-01-06
264,29,2014-01-06
97,55,2014-01-06
98,26,2014-01-06
144,3,2014-01-06
265,129,2014-01-06
265,129,2014-01-06
266,130,2014-01-06
267,130,2014-01-06
268,13,2014-01-06
75,10,2014-01-06
269,131,2014-01-06
90,1,2014-01-06
270,132,2014-01-06
271,133,2014-01-06
271,133,2014-01-06
21,134,2014-01-06
73,50,2014-01-06
272,135,2014-01-06
273,26,2014-01-06
71,32,2014-01-06
214,16,2014-01-06
274,16,2014-01-06
227,32,2014-01-06
81,1,2014-01-06
81,1,2014-01-06
275,136,2014-01-06
81,1,2014-01-06
276,137,2014-01-06
81,1,2014-01-06
261,10,2014-01-06
181,22,2014-01-06
277,138,2014-01-06
278,5,2014-01-06
279,51,2014-01-06
280,124,2014-01-06
281,75,2014-01-06
281,75,2014-01-06
53,42,2014-01-06
282,1,2014-01-06
283,10,2014-01-06
280,124,2014-01-06
214,16,2014-01-06
227,32,2014-01-06
227,32,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
214,16,2014-01-06
274,16,2014-01-06
227,32,2014-01-06
284,139,2014-01-06
284,139,2014-01-06
35,30,2014-01-06
118,22,2014-01-06
127,10,2014-01-06
229,115,2014-01-06
229,115,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
285,10,2014-01-06
233,1,2014-01-06
286,10,2014-01-06
233,1,2014-01-06
231,77,2014-01-06
1,1,2014-01-06
287,38,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
214,16,2014-01-06
227,32,2014-01-06
229,115,2014-01-06
229,115,2014-01-06
229,115,2014-01-06
229,115,2014-01-06
288,31,2014-01-06
144,3,2014-01-06
289,10,2014-01-06
214,16,2014-01-06
227,32,2014-01-06
227,32,2014-01-06
290,22,2014-01-06
250,10,2014-01-06
38,22,2014-01-06
39,32,2014-01-06
39,32,2014-01-06
38,22,2014-01-06
38,22,2014-01-06
251,122,2014-01-06
1,1,2014-01-06
291,10,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
126,25,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
1,1,2014-01-06
292,32,2014-01-06
190,57,2014-01-06
293,8,2014-01-06
108,62,2014-01-06
44,35,2014-01-06
108,62,2014-01-06
259,22,2014-01-06
294,122,2014-01-06
295,72,2014-01-06
296,46,2014-01-06
221,112,2014-01-06
297,140,2014-01-06
298,130,2014-01-06
299,141,2014-01-06
78,32,2014-01-06
300,142,2014-01-06
272,135,2014-01-06
301,21,2014-01-06
301,21,2014-01-06
302,11,2014-01-06
303,140,2014-01-06
81,1,2014-01-06
263,128,2014-01-06
304,143,2014-01-06
305,144,2014-01-06
60,34,2014-01-06
305,144,2014-01-06
199,85,2014-01-06
21,134,2014-01-06
21,134,2014-01-06
15,14,2014-01-06
15,14,2014-01-06
61,22,2014-01-06
306,145,2014-01-06
307,139,2014-01-06
308,85,2014-01-06
55,10,2014-01-06
309,146,2014-01-06
250,10,2014-01-06
39,32,2014-01-06
282,1,2014-01-06
310,147,2014-01-06
40,11,2014-01-06
311,148,2014-01-06
312,3,2014-01-06
313,3,2014-01-06
310,147,2014-01-06
259,22,2014-01-06
235,116,2014-01-06
314,46,2014-01-06
315,149,2014-01-06
316,3,2014-01-06
316,3,2014-01-06
317,8,2014-01-06
318,62,2014-01-06
319,150,2014-01-06
316,3,2014-01-06
320,8,2014-01-06
274,16,2014-01-06
227,32,2014-01-06
214,16,2014-01-06
227,32,2014-01-06
321,151,2014-01-07
322,152,2014-01-07
323,153,2014-01-07
38,22,2014-01-07
324,154,2014-01-07
1,1,2014-01-07
1,1,2014-01-07
325,155,2014-01-07
326,48,2014-01-07
221,112,2014-01-07
222,113,2014-01-07
87,54,2014-01-07
327,62,2014-01-07
328,1,2014-01-07
329,8,2014-01-07
330,33,2014-01-07
331,10,2014-01-07
331,10,2014-01-07
332,10,2014-01-07
333,23,2014-01-07
334,156,2014-01-07
335,75,2014-01-07
28,24,2014-01-07
211,3,2014-01-07
222,113,2014-01-07
71,32,2014-01-07
336,10,2014-01-07
337,10,2014-01-07
259,22,2014-01-07
338,157,2014-01-07
339,158,2014-01-07
340,4,2014-01-07
341,62,2014-01-07
342,159,2014-01-07
343,12,2014-01-07
343,12,2014-01-07
343,12,2014-01-07
21,134,2014-01-07
21,134,2014-01-07
128,71,2014-01-07
130,72,2014-01-07
128,71,2014-01-07
128,71,2014-01-07
130,72,2014-01-07
194,98,2014-01-07
344,22,2014-01-07
345,3,2014-01-07
345,3,2014-01-07
346,160,2014-01-07
346,160,2014-01-07
346,160,2014-01-07
283,10,2014-01-07
189,3,2014-01-07
347,32,2014-01-07
348,161,2014-01-07
349,10,2014-01-07
275,136,2014-01-07
350,162,2014-01-07
275,136,2014-01-07
350,162,2014-01-07
351,62,2014-01-07
221,112,2014-01-07
222,113,2014-01-07
352,23,2014-01-07
353,50,2014-01-07
353,50,2014-01-07
94,26,2014-01-07
74,4,2014-01-07
74,4,2014-01-07
354,10,2014-01-07
354,10,2014-01-07
354,10,2014-01-07
355,34,2014-01-07
355,34,2014-01-07
355,34,2014-01-07
356,163,2014-01-07
227,32,2014-01-07
357,11,2014-01-07
357,11,2014-01-07
39,32,2014-01-07
358,164,2014-01-07
359,25,2014-01-07
272,135,2014-01-07
74,4,2014-01-07
74,4,2014-01-07
74,4,2014-01-07
74,4,2014-01-07
360,165,2014-01-07
81,1,2014-01-07
147,66,2014-01-07
147,66,2014-01-07
361,11,2014-01-07
362,166,2014-01-07
363,96,2014-01-07
266,130,2014-01-07
117,67,2014-01-07
364,11,2014-01-07
365,139,2014-01-07
366,167,2014-01-07
367,47,2014-01-07
368,3,2014-01-07
369,168,2014-01-07
333,23,2014-01-07
259,22,2014-01-07
1,1,2014-01-07
1,1,2014-01-07
73,50,2014-01-07
84,50,2014-01-07
370,26,2014-01-07
371,62,2014-01-07
98,26,2014-01-07
94,26,2014-01-07
320,8,2014-01-07
372,48,2014-01-07
373,3,2014-01-07
374,169,2014-01-07
243,10,2014-01-07
155,3,2014-01-07
375,26,2014-01-07
272,135,2014-01-07
308,85,2014-01-07
376,170,2014-01-07
78,32,2014-01-07
35,30,2014-01-07
377,171,2014-01-07
1,1,2014-01-07
378,172,2014-01-07
1,1,2014-01-07
1,1,2014-01-07
21,134,2014-01-07
1,1,2014-01-07
71,32,2014-01-07
1,1,2014-01-07
379,173,2014-01-07
379,173,2014-01-07
379,173,2014-01-07
90,1,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
289,10,2014-01-07
250,10,2014-01-07
42,33,2014-01-07
82,8,2014-01-07
308,85,2014-01-07
380,62,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
381,108,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
39,32,2014-01-07
134,22,2014-01-07
382,50,2014-01-07
355,34,2014-01-07
247,66,2014-01-07
144,3,2014-01-07
147,66,2014-01-07
383,22,2014-01-07
1,1,2014-01-07
330,33,2014-01-07
1,1,2014-01-07
264,29,2014-01-07
264,29,2014-01-07
1,1,2014-01-07
330,33,2014-01-07
1,1,2014-01-07
384,174,2014-01-07
227,32,2014-01-07
199,85,2014-01-07
221,112,2014-01-07
385,175,2014-01-07
221,112,2014-01-07
222,113,2014-01-07
315,149,2014-01-07
386,89,2014-01-07
387,16,2014-01-07
179,11,2014-01-07
179,11,2014-01-07
256,105,2014-01-07
256,105,2014-01-07
388,176,2014-01-07
389,10,2014-01-07
390,3,2014-01-07
333,23,2014-01-07
391,11,2014-01-08
81,1,2014-01-08
73,50,2014-01-08
71,32,2014-01-08
392,11,2014-01-08
392,11,2014-01-08
393,75,2014-01-08
1,1,2014-01-08
394,125,2014-01-08
395,106,2014-01-08
396,22,2014-01-08
341,62,2014-01-08
71,32,2014-01-08
155,3,2014-01-08
71,32,2014-01-08
155,3,2014-01-08
155,3,2014-01-08
397,177,2014-01-08
398,178,2014-01-08
399,139,2014-01-08
399,139,2014-01-08
325,155,2014-01-08
326,48,2014-01-08
400,30,2014-01-08
401,179,2014-01-08
402,126,2014-01-08
403,180,2014-01-08
404,181,2014-01-08
405,12,2014-01-08
368,3,2014-01-08
227,32,2014-01-08
194,98,2014-01-08
10,10,2014-01-08
10,10,2014-01-08
194,98,2014-01-08
406,182,2014-01-08
295,72,2014-01-08
60,34,2014-01-08
15,14,2014-01-08
15,14,2014-01-08
41,32,2014-01-08
155,3,2014-01-08
407,22,2014-01-08
408,183,2014-01-08
388,176,2014-01-08
408,183,2014-01-08
388,176,2014-01-08
409,38,2014-01-08
410,6,2014-01-08
71,32,2014-01-08
259,22,2014-01-08
411,108,2014-01-08
412,1,2014-01-08
413,184,2014-01-08
414,185,2014-01-08
415,186,2014-01-08
42,33,2014-01-08
416,1,2014-01-08
417,187,2014-01-08
418,188,2014-01-08
419,110,2014-01-08
327,62,2014-01-08
320,8,2014-01-08
420,50,2014-01-08
331,10,2014-01-08
331,10,2014-01-08
421,189,2014-01-08
90,1,2014-01-08
144,3,2014-01-08
144,3,2014-01-08
211,3,2014-01-08
344,22,2014-01-08
87,54,2014-01-08
221,112,2014-01-08
222,113,2014-01-08
147,66,2014-01-08
147,66,2014-01-08
167,32,2014-01-08
62,6,2014-01-08
325,155,2014-01-08
422,190,2014-01-08
423,5,2014-01-08
81,1,2014-01-08
424,11,2014-01-08
396,22,2014-01-08
425,191,2014-01-08
426,192,2014-01-08
42,33,2014-01-08
346,160,2014-01-08
427,75,2014-01-08
181,22,2014-01-08
259,22,2014-01-08
428,23,2014-01-08
429,11,2014-01-08
332,10,2014-01-08
333,23,2014-01-08
39,32,2014-01-08
430,122,2014-01-08
430,122,2014-01-08
430,122,2014-01-08
431,4,2014-01-08
236,117,2014-01-08
39,32,2014-01-08
432,11,2014-01-08
262,127,2014-01-08
433,191,2014-01-08
434,193,2014-01-08
227,32,2014-01-08
227,32,2014-01-08
435,1,2014-01-08
74,4,2014-01-08
250,10,2014-01-08
327,62,2014-01-08
436,194,2014-01-08
436,194,2014-01-08
437,72,2014-01-08
339,158,2014-01-08
339,158,2014-01-08
438,62,2014-01-08
439,32,2014-01-08
440,6,2014-01-08
441,10,2014-01-08
35,30,2014-01-08
442,10,2014-01-08
443,195,2014-01-08
1,1,2014-01-08
1,1,2014-01-08
167,32,2014-01-08
28,24,2014-01-08
211,3,2014-01-08
1,1,2014-01-08
1,1,2014-01-08
90,1,2014-01-08
144,3,2014-01-08
283,10,2014-01-08
339,158,2014-01-08
284,139,2014-01-08
1,1,2014-01-08
15,14,2014-01-08
271,133,2014-01-08
271,133,2014-01-08
90,1,2014-01-08
284,139,2014-01-08
1,1,2014-01-08
1,1,2014-01-08
444,58,2014-01-08
445,8,2014-01-08
15,14,2014-01-08
446,196,2014-01-08
447,197,2014-01-08
448,198,2014-01-08
139,77,2014-01-08
139,77,2014-01-08
139,77,2014-01-08
449,199,2014-01-08
134,22,2014-01-08
251,122,2014-01-08
450,32,2014-01-08
39,32,2014-01-08
39,32,2014-01-08
42,33,2014-01-08
42,33,2014-01-08
280,124,2014-01-08
451,8,2014-01-08
451,8,2014-01-08
355,34,2014-01-08
216,6,2014-01-08
452,11,2014-01-08
38,22,2014-01-08
39,32,2014-01-08
433,191,2014-01-08
88,3,2014-01-08
318,62,2014-01-08
453,4,2014-01-08
236,117,2014-01-08
28,24,2014-01-08
214,16,2014-01-08
233,1,2014-01-08
454,10,2014-01-08
455,48,2014-01-08
456,200,2014-01-08
415,186,2014-01-09
81,1,2014-01-09
115,38,2014-01-09
259,22,2014-01-09
411,108,2014-01-09
457,5,2014-01-09
327,62,2014-01-09
458,11,2014-01-09
459,47,2014-01-09
392,11,2014-01-09
460,4,2014-01-09
71,32,2014-01-09
461,201,2014-01-09
328,1,2014-01-09
462,62,2014-01-09
463,62,2014-01-09
464,4,2014-01-09
465,25,2014-01-09
465,25,2014-01-09
466,22,2014-01-09
397,177,2014-01-09
1,1,2014-01-09
467,202,2014-01-09
46,37,2014-01-09
468,48,2014-01-09
469,47,2014-01-09
468,48,2014-01-09
2,2,2014-01-09
470,203,2014-01-09
471,201,2014-01-09
472,204,2014-01-09
255,10,2014-01-09
81,1,2014-01-09
473,205,2014-01-09
474,22,2014-01-09
81,1,2014-01-09
475,10,2014-01-09
476,13,2014-01-09
53,42,2014-01-09
162,38,2014-01-09
82,8,2014-01-09
38,22,2014-01-09
477,206,2014-01-09
478,207,2014-01-09
478,207,2014-01-09
479,25,2014-01-09
71,32,2014-01-09
480,32,2014-01-09
18,17,2014-01-09
199,85,2014-01-09
21,134,2014-01-09
21,134,2014-01-09
21,134,2014-01-09
481,8,2014-01-09
482,178,2014-01-09
10,10,2014-01-09
10,10,2014-01-09
128,71,2014-01-09
21,134,2014-01-09
61,22,2014-01-09
483,124,2014-01-09
483,124,2014-01-09
484,50,2014-01-09
53,42,2014-01-09
485,57,2014-01-09
485,57,2014-01-09
486,57,2014-01-09
255,10,2014-01-09
487,11,2014-01-09
488,208,2014-01-09
217,10,2014-01-09
489,209,2014-01-09
490,210,2014-01-09
128,71,2014-01-09
21,134,2014-01-09
21,134,2014-01-09
128,71,2014-01-09
491,11,2014-01-09
489,209,2014-01-09
490,210,2014-01-09
492,85,2014-01-09
493,25,2014-01-09
487,11,2014-01-09
346,160,2014-01-09
494,10,2014-01-09
75,10,2014-01-09
495,211,2014-01-09
346,160,2014-01-09
349,10,2014-01-09
496,38,2014-01-09
497,212,2014-01-09
460,4,2014-01-09
498,213,2014-01-09
270,132,2014-01-09
147,66,2014-01-09
155,3,2014-01-09
147,66,2014-01-09
147,66,2014-01-09
463,62,2014-01-09
144,3,2014-01-09
267,130,2014-01-09
268,13,2014-01-09
267,130,2014-01-09
268,13,2014-01-09
117,67,2014-01-09
268,13,2014-01-09
200,102,2014-01-09
147,66,2014-01-09
499,129,2014-01-09
162,38,2014-01-09
117,67,2014-01-09
500,13,2014-01-09
415,186,2014-01-09
328,1,2014-01-09
71,32,2014-01-09
501,10,2014-01-09
71,32,2014-01-09
501,10,2014-01-09
344,22,2014-01-09
71,32,2014-01-09
502,214,2014-01-09
344,22,2014-01-09
344,22,2014-01-09
71,32,2014-01-09
154,32,2014-01-09
154,32,2014-01-09
503,22,2014-01-09
504,215,2014-01-09
505,216,2014-01-09
506,217,2014-01-09
284,139,2014-01-09
14,10,2014-01-09
60,34,2014-01-09
429,11,2014-01-09
480,32,2014-01-09
507,218,2014-01-09
507,218,2014-01-09
507,218,2014-01-09
508,46,2014-01-09
259,22,2014-01-09
259,22,2014-01-09
71,32,2014-01-09
259,22,2014-01-09
71,32,2014-01-09
259,22,2014-01-09
438,62,2014-01-09
509,132,2014-01-09
510,16,2014-01-09
422,190,2014-01-09
325,155,2014-01-09
117,67,2014-01-09
117,67,2014-01-09
437,72,2014-01-09
342,159,2014-01-09
342,159,2014-01-09
342,159,2014-01-09
511,48,2014-01-09
512,79,2014-01-09
513,47,2014-01-09
267,130,2014-01-09
500,13,2014-01-09
35,30,2014-01-09
394,125,2014-01-09
397,177,2014-01-09
438,62,2014-01-09
440,6,2014-01-09
500,13,2014-01-09
500,13,2014-01-09
117,67,2014-01-09
500,13,2014-01-09
39,32,2014-01-09
170,10,2014-01-09
397,177,2014-01-09
39,32,2014-01-09
39,32,2014-01-09
39,32,2014-01-09
39,32,2014-01-09
514,219,2014-01-09
45,36,2014-01-09
478,207,2014-01-09
478,207,2014-01-09
1,1,2014-01-09
71,32,2014-01-09
71,32,2014-01-09
1,1,2014-01-09
515,5,2014-01-09
71,32,2014-01-09
211,3,2014-01-09
516,10,2014-01-09
224,114,2014-01-09
1,1,2014-01-09
517,22,2014-01-09
518,31,2014-01-09
519,8,2014-01-09
437,72,2014-01-09
520,220,2014-01-09
1,1,2014-01-09
515,5,2014-01-09
71,32,2014-01-09
521,26,2014-01-09
522,221,2014-01-09
229,115,2014-01-09
44,35,2014-01-09
39,32,2014-01-09
314,46,2014-01-09
523,106,2014-01-09
524,46,2014-01-09
