39,1,2014-01-02
68,26,2014-01-02
69,28,2014-01-02
69,26,2014-01-02
70,16,2014-01-02
71,26,2014-01-02
72,28,2014-01-02
73,5,2014-01-02
74,6,2014-01-02
75,36,2014-01-02
1,1,2014-01-02
76,5,2014-01-02
76,5,2014-01-02
77,10,2014-01-02
78,5,2014-01-02
79,17,2014-01-02
80,5,2014-01-02
79,17,2014-01-02
81,37,2014-01-02
82,16,2014-01-02
38,16,2014-01-02
64,7,2014-01-02
65,7,2014-01-02
83,15,2014-01-02
84,5,2014-01-02
85,21,2014-01-02
86,7,2014-01-02
87,7,2014-01-02
88,20,2014-01-02
89,7,2014-01-02
90,7,2014-01-02
91,5,2014-01-02
89,38,2014-01-02
92,16,2014-01-02
93,16,2014-01-02
94,5,2014-01-02
95,6,2014-01-02
96,6,2014-01-02
79,17,2014-01-02
1,26,2014-01-02
94,5,2014-01-02
94,5,2014-01-02
97,8,2014-01-02
97,8,2014-01-02
98,8,2014-01-02
94,5,2014-01-02
94,5,2014-01-02
60,35,2014-01-02
61,25,2014-01-02
99,1,2014-01-02
93,16,2014-01-02
45,29,2014-01-02
100,29,2014-01-02
101,5,2014-01-02
96,6,2014-01-02
102,39,2014-01-02
21,16,2014-01-02
21,5,2014-01-02
103,7,2014-01-02
104,7,2014-01-02
105,21,2014-01-02
35,24,2014-01-02
106,40,2014-01-02
39,17,2014-01-02
39,28,2014-01-02
107,39,2014-01-02
107,6,2014-01-02
39,17,2014-01-02
39,28,2014-01-02
108,33,2014-01-02
108,33,2014-01-02
39,1,2014-01-02
39,1,2014-01-02
39,17,2014-01-02
45,41,2014-01-02
38,28,2014-01-02
38,28,2014-01-02
39,1,2014-01-02
39,1,2014-01-02
39,1,2014-01-02
109,5,2014-01-02
109,42,2014-01-02
45,41,2014-01-02
39,26,2014-01-02
39,1,2014-01-02
110,6,2014-01-02
111,43,2014-01-02
111,44,2014-01-02
112,5,2014-01-02
113,11,2014-01-02
114,5,2014-01-02
102,5,2014-01-03
115,22,2014-01-03
116,5,2014-01-03
116,45,2014-01-03
117,5,2014-01-03
118,28,2014-01-03
1,8,2014-01-03
1,8,2014-01-03
119,1,2014-01-03
119,1,2014-01-03
120,5,2014-01-03
121,28,2014-01-03
121,28,2014-01-03
122,5,2014-01-03
123,5,2014-01-03
124,5,2014-01-03
125,16,2014-01-03
125,16,2014-01-03
126,5,2014-01-03
127,17,2014-01-03
128,5,2014-01-03
129,7,2014-01-03
130,7,2014-01-03
130,5,2014-01-03
15,16,2014-01-03
131,5,2014-01-03
131,5,2014-01-03
132,16,2014-01-03
133,46,2014-01-03
134,28,2014-01-03
135,30,2014-01-03
21,41,2014-01-03
136,17,2014-01-03
60,16,2014-01-03
60,16,2014-01-03
64,21,2014-01-03
137,35,2014-01-03
138,35,2014-01-03
139,5,2014-01-03
140,47,2014-01-03
133,35,2014-01-03
134,28,2014-01-03
135,30,2014-01-03
141,44,2014-01-03
141,12,2014-01-03
142,48,2014-01-03
143,25,2014-01-03
144,25,2014-01-03
145,8,2014-01-03
146,35,2014-01-03
90,5,2014-01-03
147,49,2014-01-03
90,16,2014-01-03
97,22,2014-01-03
97,50,2014-01-03
148,47,2014-01-03
149,5,2014-01-03
98,5,2014-01-03
94,28,2014-01-03
98,8,2014-01-03
94,5,2014-01-03
91,5,2014-01-03
91,5,2014-01-03
147,5,2014-01-03
150,51,2014-01-03
151,6,2014-01-03
55,46,2014-01-03
152,5,2014-01-03
153,28,2014-01-03
79,17,2014-01-03
154,1,2014-01-03
155,11,2014-01-03
156,6,2014-01-03
1,28,2014-01-03
39,1,2014-01-03
41,1,2014-01-03
157,6,2014-01-03
158,18,2014-01-03
159,5,2014-01-03
160,41,2014-01-03
161,41,2014-01-03
161,46,2014-01-03
162,6,2014-01-03
154,8,2014-01-03
73,5,2014-01-03
163,16,2014-01-03
163,16,2014-01-03
164,5,2014-01-03
165,11,2014-01-03
39,1,2014-01-03
39,1,2014-01-03
39,1,2014-01-03
166,16,2014-01-03
167,1,2014-01-03
168,16,2014-01-03
45,29,2014-01-03
64,29,2014-01-03
1,26,2014-01-03
169,5,2014-01-03
21,28,2014-01-03
170,5,2014-01-03
45,5,2014-01-03
1,16,2014-01-03
40,52,2014-01-03
1,16,2014-01-03
171,7,2014-01-03
172,7,2014-01-03
172,7,2014-01-03
173,7,2014-01-03
172,16,2014-01-03
87,7,2014-01-03
174,7,2014-01-03
175,26,2014-01-03
92,16,2014-01-03
89,7,2014-01-03
90,7,2014-01-03
91,5,2014-01-03
89,38,2014-01-03
176,6,2014-01-03
1,1,2014-01-03
47,20,2014-01-03
1,28,2014-01-03
39,1,2014-01-03
39,1,2014-01-03
39,1,2014-01-03
177,11,2014-01-03
177,11,2014-01-03
39,1,2014-01-03
178,11,2014-01-03
179,1,2014-01-03
180,33,2014-01-03
180,6,2014-01-03
180,22,2014-01-03
127,5,2014-01-03
79,17,2014-01-03
74,22,2014-01-03
127,17,2014-01-04
1,1,2014-01-04
181,53,2014-01-04
181,53,2014-01-04
182,5,2014-01-04
183,5,2014-01-04
184,5,2014-01-04
80,5,2014-01-04
185,54,2014-01-04
186,5,2014-01-04
186,54,2014-01-04
187,24,2014-01-04
188,15,2014-01-04
189,55,2014-01-04
155,41,2014-01-04
162,6,2014-01-04
6,5,2014-01-04
81,5,2014-01-04
190,28,2014-01-04
191,5,2014-01-04
15,28,2014-01-04
192,1,2014-01-04
193,28,2014-01-04
193,28,2014-01-04
194,56,2014-01-04
194,16,2014-01-04
194,16,2014-01-04
194,5,2014-01-04
182,8,2014-01-04
60,16,2014-01-04
195,5,2014-01-04
126,5,2014-01-04
196,5,2014-01-04
197,16,2014-01-04
198,5,2014-01-04
60,16,2014-01-04
182,5,2014-01-04
102,5,2014-01-04
39,1,2014-01-04
39,1,2014-01-04
61,6,2014-01-04
199,6,2014-01-04
39,1,2014-01-04
200,8,2014-01-04
97,50,2014-01-04
97,50,2014-01-04
94,5,2014-01-04
97,8,2014-01-04
75,5,2014-01-04
90,1,2014-01-04
201,44,2014-01-04
75,5,2014-01-04
60,16,2014-01-04
202,21,2014-01-04
203,21,2014-01-04
60,16,2014-01-04
204,46,2014-01-04
79,17,2014-01-04
79,17,2014-01-04
124,33,2014-01-04
205,21,2014-01-04
206,5,2014-01-04
90,1,2014-01-04
82,57,2014-01-04
82,7,2014-01-04
207,7,2014-01-04
205,21,2014-01-04
127,17,2014-01-04
208,5,2014-01-04
208,16,2014-01-04
209,16,2014-01-04
148,16,2014-01-04
210,16,2014-01-04
210,16,2014-01-04
211,35,2014-01-04
212,44,2014-01-04
213,12,2014-01-04
214,6,2014-01-04
65,11,2014-01-04
38,28,2014-01-04
215,41,2014-01-04
216,16,2014-01-04
38,41,2014-01-04
217,46,2014-01-04
218,16,2014-01-04
219,5,2014-01-04
220,5,2014-01-04
221,35,2014-01-04
222,35,2014-01-04
223,5,2014-01-04
224,5,2014-01-04
225,11,2014-01-04
226,28,2014-01-04
61,6,2014-01-04
227,5,2014-01-04
228,58,2014-01-05
5,6,2014-01-05
229,5,2014-01-05
229,5,2014-01-05
230,26,2014-01-05
41,1,2014-01-05
228,16,2014-01-05
61,46,2014-01-05
214,12,2014-01-05
227,8,2014-01-05
227,28,2014-01-05
231,59,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
233,1,2014-01-05
234,22,2014-01-05
235,9,2014-01-05
235,5,2014-01-05
236,8,2014-01-05
82,8,2014-01-05
237,16,2014-01-05
126,5,2014-01-05
39,1,2014-01-05
39,8,2014-01-05
39,1,2014-01-05
238,30,2014-01-05
239,16,2014-01-05
240,6,2014-01-05
241,6,2014-01-05
242,8,2014-01-05
243,51,2014-01-05
231,59,2014-01-05
154,26,2014-01-05
154,26,2014-01-05
185,54,2014-01-05
186,54,2014-01-05
244,24,2014-01-05
245,5,2014-01-05
118,16,2014-01-05
246,28,2014-01-05
241,6,2014-01-05
242,8,2014-01-05
247,35,2014-01-05
144,35,2014-01-05
248,28,2014-01-05
249,5,2014-01-05
243,11,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
1,1,2014-01-05
248,28,2014-01-05
1,35,2014-01-05
248,28,2014-01-05
249,5,2014-01-05
249,5,2014-01-05
90,60,2014-01-05
144,16,2014-01-05
98,5,2014-01-05
90,5,2014-01-05
147,11,2014-01-05
90,26,2014-01-05
39,1,2014-01-05
250,40,2014-01-05
39,40,2014-01-05
251,20,2014-01-05
39,1,2014-01-05
82,8,2014-01-05
252,61,2014-01-05
252,41,2014-01-05
235,35,2014-01-05
235,35,2014-01-05
39,1,2014-01-05
253,11,2014-01-05
253,59,2014-01-05
1,1,2014-01-05
39,1,2014-01-05
253,7,2014-01-05
254,7,2014-01-05
255,42,2014-01-05
82,28,2014-01-05
250,7,2014-01-05
252,7,2014-01-05
39,17,2014-01-05
39,1,2014-01-05
39,1,2014-01-05
39,1,2014-01-05
253,7,2014-01-05
254,7,2014-01-05
45,16,2014-01-05
45,16,2014-01-05
64,5,2014-01-05
252,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
232,16,2014-01-05
256,5,2014-01-05
257,1,2014-01-05
227,5,2014-01-05
258,22,2014-01-05
221,35,2014-01-05
222,35,2014-01-05
259,6,2014-01-06
260,6,2014-01-06
261,17,2014-01-06
262,16,2014-01-06
262,16,2014-01-06
81,7,2014-01-06
263,7,2014-01-06
1,28,2014-01-06
264,59,2014-01-06
264,59,2014-01-06
97,8,2014-01-06
98,8,2014-01-06
144,28,2014-01-06
265,16,2014-01-06
265,16,2014-01-06
266,5,2014-01-06
267,7,2014-01-06
268,7,2014-01-06
75,7,2014-01-06
269,7,2014-01-06
90,1,2014-01-06
270,21,2014-01-06
271,5,2014-01-06
271,5,2014-01-06
21,21,2014-01-06
73,5,2014-01-06
272,9,2014-01-06
273,5,2014-01-06
71,5,2014-01-06
214,12,2014-01-06
274,12,2014-01-06
227,22,2014-01-06
81,30,2014-01-06
81,26,2014-01-06
275,62,2014-01-06
81,30,2014-01-06
276,35,2014-01-06
81,1,2014-01-06
261,8,2014-01-06
181,6,2014-01-06
277,22,2014-01-06
278,12,2014-01-06
279,5,2014-01-06
280,5,2014-01-06
281,5,2014-01-06
281,5,2014-01-06
53,35,2014-01-06
282,1,2014-01-06
283,41,2014-01-06
280,5,2014-01-06
214,12,2014-01-06
227,8,2014-01-06
227,28,2014-01-06
1,1,2014-01-06
1,28,2014-01-06
214,12,2014-01-06
274,12,2014-01-06
227,22,2014-01-06
284,5,2014-01-06
284,5,2014-01-06
35,24,2014-01-06
118,6,2014-01-06
127,17,2014-01-06
229,5,2014-01-06
229,5,2014-01-06
1,1,2014-01-06
1,26,2014-01-06
285,16,2014-01-06
233,1,2014-01-06
286,5,2014-01-06
233,1,2014-01-06
231,59,2014-01-06
1,8,2014-01-06
287,6,2014-01-06
1,26,2014-01-06
1,1,2014-01-06
214,12,2014-01-06
227,8,2014-01-06
229,5,2014-01-06
229,5,2014-01-06
229,5,2014-01-06
229,5,2014-01-06
288,23,2014-01-06
144,16,2014-01-06
289,16,2014-01-06
214,12,2014-01-06
227,8,2014-01-06
227,28,2014-01-06
290,47,2014-01-06
250,38,2014-01-06
38,6,2014-01-06
39,1,2014-01-06
39,1,2014-01-06
38,10,2014-01-06
38,39,2014-01-06
251,63,2014-01-06
1,37,2014-01-06
291,46,2014-01-06
1,1,2014-01-06
1,28,2014-01-06
126,5,2014-01-06
1,35,2014-01-06
1,35,2014-01-06
1,1,2014-01-06
1,28,2014-01-06
292,5,2014-01-06
190,28,2014-01-06
293,16,2014-01-06
108,6,2014-01-06
44,28,2014-01-06
108,6,2014-01-06
259,16,2014-01-06
294,25,2014-01-06
295,46,2014-01-06
296,28,2014-01-06
221,35,2014-01-06
297,28,2014-01-06
298,5,2014-01-06
299,5,2014-01-06
78,22,2014-01-06
300,17,2014-01-06
272,5,2014-01-06
301,28,2014-01-06
301,28,2014-01-06
302,5,2014-01-06
303,28,2014-01-06
81,7,2014-01-06
263,7,2014-01-06
304,5,2014-01-06
305,5,2014-01-06
60,46,2014-01-06
305,21,2014-01-06
199,16,2014-01-06
21,16,2014-01-06
21,5,2014-01-06
15,64,2014-01-06
15,21,2014-01-06
61,41,2014-01-06
306,63,2014-01-06
307,5,2014-01-06
308,33,2014-01-06
55,5,2014-01-06
309,5,2014-01-06
250,16,2014-01-06
39,1,2014-01-06
282,1,2014-01-06
310,1,2014-01-06
40,1,2014-01-06
311,1,2014-01-06
312,43,2014-01-06
313,44,2014-01-06
310,1,2014-01-06
259,30,2014-01-06
235,29,2014-01-06
314,29,2014-01-06
315,5,2014-01-06
316,16,2014-01-06
316,35,2014-01-06
317,55,2014-01-06
318,65,2014-01-06
319,5,2014-01-06
316,6,2014-01-06
320,21,2014-01-06
274,12,2014-01-06
227,8,2014-01-06
214,44,2014-01-06
227,8,2014-01-06
321,7,2014-01-07
322,7,2014-01-07
323,16,2014-01-07
38,33,2014-01-07
324,5,2014-01-07
1,28,2014-01-07
1,66,2014-01-07
325,7,2014-01-07
326,7,2014-01-07
221,35,2014-01-07
222,35,2014-01-07
87,5,2014-01-07
327,22,2014-01-07
328,1,2014-01-07
329,5,2014-01-07
330,41,2014-01-07
331,1,2014-01-07
331,1,2014-01-07
332,7,2014-01-07
333,7,2014-01-07
334,67,2014-01-07
335,28,2014-01-07
28,16,2014-01-07
211,6,2014-01-07
222,35,2014-01-07
71,16,2014-01-07
336,46,2014-01-07
337,5,2014-01-07
259,6,2014-01-07
338,15,2014-01-07
339,41,2014-01-07
340,6,2014-01-07
341,22,2014-01-07
342,5,2014-01-07
343,11,2014-01-07
343,16,2014-01-07
343,5,2014-01-07
21,5,2014-01-07
21,7,2014-01-07
128,7,2014-01-07
130,5,2014-01-07
128,21,2014-01-07
128,21,2014-01-07
130,5,2014-01-07
194,5,2014-01-07
344,6,2014-01-07
345,68,2014-01-07
345,68,2014-01-07
346,68,2014-01-07
346,68,2014-01-07
346,28,2014-01-07
283,66,2014-01-07
189,69,2014-01-07
347,69,2014-01-07
348,70,2014-01-07
349,28,2014-01-07
275,7,2014-01-07
350,7,2014-01-07
275,71,2014-01-07
350,71,2014-01-07
351,61,2014-01-07
221,35,2014-01-07
222,35,2014-01-07
352,27,2014-01-07
353,35,2014-01-07
353,35,2014-01-07
94,5,2014-01-07
74,22,2014-01-07
74,6,2014-01-07
354,28,2014-01-07
354,5,2014-01-07
354,5,2014-01-07
355,5,2014-01-07
355,5,2014-01-07
355,24,2014-01-07
356,16,2014-01-07
227,1,2014-01-07
357,1,2014-01-07
357,1,2014-01-07
39,1,2014-01-07
358,7,2014-01-07
359,7,2014-01-07
272,5,2014-01-07
74,6,2014-01-07
74,6,2014-01-07
74,6,2014-01-07
74,6,2014-01-07
360,42,2014-01-07
81,1,2014-01-07
147,16,2014-01-07
147,16,2014-01-07
361,7,2014-01-07
362,7,2014-01-07
363,5,2014-01-07
266,5,2014-01-07
117,5,2014-01-07
364,46,2014-01-07
365,35,2014-01-07
366,7,2014-01-07
367,7,2014-01-07
368,72,2014-01-07
369,28,2014-01-07
333,46,2014-01-07
259,35,2014-01-07
1,26,2014-01-07
1,1,2014-01-07
73,7,2014-01-07
84,7,2014-01-07
370,5,2014-01-07
371,28,2014-01-07
98,5,2014-01-07
94,5,2014-01-07
320,21,2014-01-07
372,5,2014-01-07
373,42,2014-01-07
374,42,2014-01-07
243,35,2014-01-07
155,46,2014-01-07
375,8,2014-01-07
272,5,2014-01-07
308,33,2014-01-07
376,5,2014-01-07
78,1,2014-01-07
35,24,2014-01-07
377,21,2014-01-07
1,35,2014-01-07
378,46,2014-01-07
1,46,2014-01-07
1,1,2014-01-07
21,35,2014-01-07
1,1,2014-01-07
71,26,2014-01-07
1,16,2014-01-07
379,73,2014-01-07
379,16,2014-01-07
379,16,2014-01-07
90,5,2014-01-07
39,1,2014-01-07
39,1,2014-01-07
289,16,2014-01-07
250,46,2014-01-07
42,5,2014-01-07
82,5,2014-01-07
308,33,2014-01-07
380,6,2014-01-07
39,1,2014-01-07
39,1,2014-01-07
39,1,2014-01-07
39,1,2014-01-07
39,1,2014-01-07
381,47,2014-01-07
39,1,2014-01-07
39,30,2014-01-07
39,1,2014-01-07
134,28,2014-01-07
382,7,2014-01-07
355,7,2014-01-07
247,35,2014-01-07
144,35,2014-01-07
147,5,2014-01-07
383,28,2014-01-07
1,1,2014-01-07
330,33,2014-01-07
1,1,2014-01-07
264,59,2014-01-07
264,59,2014-01-07
1,1,2014-01-07
330,33,2014-01-07
1,1,2014-01-07
384,21,2014-01-07
227,22,2014-01-07
199,28,2014-01-07
221,35,2014-01-07
385,35,2014-01-07
221,24,2014-01-07
222,24,2014-01-07
315,5,2014-01-07
386,28,2014-01-07
387,16,2014-01-07
179,11,2014-01-07
179,1,2014-01-07
256,67,2014-01-07
256,29,2014-01-07
388,29,2014-01-07
389,26,2014-01-07
390,20,2014-01-07
333,28,2014-01-07
391,41,2014-01-08
81,8,2014-01-08
73,5,2014-01-08
71,8,2014-01-08
392,73,2014-01-08
392,23,2014-01-08
393,5,2014-01-08
1,35,2014-01-08
394,7,2014-01-08
395,7,2014-01-08
396,44,2014-01-08
341,6,2014-01-08
71,22,2014-01-08
155,11,2014-01-08
71,22,2014-01-08
155,6,2014-01-08
155,74,2014-01-08
397,5,2014-01-08
398,5,2014-01-08
399,5,2014-01-08
399,35,2014-01-08
325,7,2014-01-08
326,7,2014-01-08
400,7,2014-01-08
401,7,2014-01-08
402,25,2014-01-08
403,25,2014-01-08
404,38,2014-01-08
405,5,2014-01-08
368,24,2014-01-08
227,26,2014-01-08
194,7,2014-01-08
10,7,2014-01-08
10,16,2014-01-08
194,5,2014-01-08
406,7,2014-01-08
295,7,2014-01-08
60,28,2014-01-08
15,16,2014-01-08
15,16,2014-01-08
41,16,2014-01-08
155,74,2014-01-08
407,30,2014-01-08
408,7,2014-01-08
388,7,2014-01-08
408,7,2014-01-08
388,7,2014-01-08
409,22,2014-01-08
410,28,2014-01-08
71,5,2014-01-08
259,28,2014-01-08
411,28,2014-01-08
412,16,2014-01-08
413,7,2014-01-08
414,7,2014-01-08
415,16,2014-01-08
42,38,2014-01-08
416,26,2014-01-08
417,35,2014-01-08
418,35,2014-01-08
419,55,2014-01-08
327,22,2014-01-08
320,21,2014-01-08
420,28,2014-01-08
331,1,2014-01-08
331,1,2014-01-08
421,1,2014-01-08
90,1,2014-01-08
144,6,2014-01-08
144,75,2014-01-08
211,33,2014-01-08
344,30,2014-01-08
87,5,2014-01-08
221,35,2014-01-08
222,35,2014-01-08
147,25,2014-01-08
147,9,2014-01-08
167,26,2014-01-08
62,5,2014-01-08
325,25,2014-01-08
422,25,2014-01-08
423,6,2014-01-08
81,1,2014-01-08
424,5,2014-01-08
396,44,2014-01-08
425,35,2014-01-08
426,11,2014-01-08
42,26,2014-01-08
346,8,2014-01-08
427,33,2014-01-08
181,16,2014-01-08
259,6,2014-01-08
428,16,2014-01-08
429,26,2014-01-08
332,7,2014-01-08
333,7,2014-01-08
39,1,2014-01-08
430,35,2014-01-08
430,35,2014-01-08
430,35,2014-01-08
431,6,2014-01-08
236,8,2014-01-08
39,1,2014-01-08
432,16,2014-01-08
262,16,2014-01-08
433,5,2014-01-08
434,5,2014-01-08
227,1,2014-01-08
227,1,2014-01-08
435,5,2014-01-08
74,6,2014-01-08
250,69,2014-01-08
327,22,2014-01-08
436,5,2014-01-08
436,5,2014-01-08
437,11,2014-01-08
339,5,2014-01-08
339,5,2014-01-08
438,7,2014-01-08
439,5,2014-01-08
440,7,2014-01-08
441,11,2014-01-08
35,24,2014-01-08
442,26,2014-01-08
443,5,2014-01-08
1,1,2014-01-08
1,1,2014-01-08
167,60,2014-01-08
28,16,2014-01-08
211,6,2014-01-08
1,28,2014-01-08
1,28,2014-01-08
90,5,2014-01-08
144,33,2014-01-08
283,66,2014-01-08
339,5,2014-01-08
284,76,2014-01-08
1,28,2014-01-08
15,28,2014-01-08
271,5,2014-01-08
271,5,2014-01-08
90,1,2014-01-08
284,1,2014-01-08
1,28,2014-01-08
1,26,2014-01-08
444,41,2014-01-08
445,16,2014-01-08
15,28,2014-01-08
446,8,2014-01-08
447,5,2014-01-08
448,11,2014-01-08
139,11,2014-01-08
139,11,2014-01-08
139,5,2014-01-08
449,5,2014-01-08
134,28,2014-01-08
251,5,2014-01-08
450,1,2014-01-08
39,1,2014-01-08
39,1,2014-01-08
42,5,2014-01-08
42,5,2014-01-08
280,7,2014-01-08
451,7,2014-01-08
451,7,2014-01-08
355,7,2014-01-08
216,16,2014-01-08
452,27,2014-01-08
38,30,2014-01-08
39,5,2014-01-08
433,5,2014-01-08
88,16,2014-01-08
318,65,2014-01-08
453,6,2014-01-08
236,6,2014-01-08
28,16,2014-01-08
214,6,2014-01-08
233,1,2014-01-08
454,26,2014-01-08
455,21,2014-01-08
456,44,2014-01-08
415,16,2014-01-09
81,5,2014-01-09
115,22,2014-01-09
259,28,2014-01-09
411,28,2014-01-09
457,12,2014-01-09
327,6,2014-01-09
458,1,2014-01-09
459,46,2014-01-09
392,41,2014-01-09
460,4,2014-01-09
71,8,2014-01-09
461,28,2014-01-09
328,26,2014-01-09
462,6,2014-01-09
463,6,2014-01-09
464,51,2014-01-09
465,5,2014-01-09
465,5,2014-01-09
466,5,2014-01-09
397,5,2014-01-09
1,26,2014-01-09
467,11,2014-01-09
46,21,2014-01-09
468,5,2014-01-09
469,7,2014-01-09
468,7,2014-01-09
2,46,2014-01-09
470,29,2014-01-09
471,29,2014-01-09
472,16,2014-01-09
255,11,2014-01-09
81,22,2014-01-09
473,35,2014-01-09
474,35,2014-01-09
81,22,2014-01-09
475,7,2014-01-09
476,7,2014-01-09
53,5,2014-01-09
162,74,2014-01-09
82,28,2014-01-09
38,11,2014-01-09
477,28,2014-01-09
478,55,2014-01-09
478,28,2014-01-09
479,28,2014-01-09
71,7,2014-01-09
480,7,2014-01-09
18,33,2014-01-09
199,18,2014-01-09
21,18,2014-01-09
21,18,2014-01-09
21,16,2014-01-09
481,5,2014-01-09
482,16,2014-01-09
10,70,2014-01-09
10,70,2014-01-09
128,77,2014-01-09
21,5,2014-01-09
61,16,2014-01-09
483,16,2014-01-09
483,11,2014-01-09
484,5,2014-01-09
53,7,2014-01-09
485,7,2014-01-09
485,7,2014-01-09
486,7,2014-01-09
255,11,2014-01-09
487,46,2014-01-09
488,35,2014-01-09
217,37,2014-01-09
489,8,2014-01-09
490,4,2014-01-09
128,77,2014-01-09
21,16,2014-01-09
21,7,2014-01-09
128,7,2014-01-09
491,41,2014-01-09
489,8,2014-01-09
490,4,2014-01-09
492,21,2014-01-09
493,5,2014-01-09
487,46,2014-01-09
346,11,2014-01-09
494,16,2014-01-09
75,24,2014-01-09
495,24,2014-01-09
346,11,2014-01-09
349,1,2014-01-09
496,4,2014-01-09
497,33,2014-01-09
460,4,2014-01-09
498,5,2014-01-09
270,5,2014-01-09
147,16,2014-01-09
155,6,2014-01-09
147,5,2014-01-09
147,5,2014-01-09
463,22,2014-01-09
144,33,2014-01-09
267,7,2014-01-09
268,7,2014-01-09
267,7,2014-01-09
268,7,2014-01-09
117,7,2014-01-09
268,7,2014-01-09
200,60,2014-01-09
147,5,2014-01-09
499,16,2014-01-09
162,74,2014-01-09
117,7,2014-01-09
500,7,2014-01-09
415,16,2014-01-09
328,1,2014-01-09
71,22,2014-01-09
501,1,2014-01-09
71,22,2014-01-09
501,1,2014-01-09
344,44,2014-01-09
71,22,2014-01-09
502,16,2014-01-09
344,41,2014-01-09
344,41,2014-01-09
71,22,2014-01-09
154,17,2014-01-09
154,17,2014-01-09
503,11,2014-01-09
504,11,2014-01-09
505,11,2014-01-09
506,11,2014-01-09
284,78,2014-01-09
14,7,2014-01-09
60,7,2014-01-09
429,26,2014-01-09
480,35,2014-01-09
507,11,2014-01-09
507,5,2014-01-09
507,5,2014-01-09
508,16,2014-01-09
259,6,2014-01-09
259,6,2014-01-09
71,22,2014-01-09
259,46,2014-01-09
71,22,2014-01-09
259,46,2014-01-09
438,30,2014-01-09
509,5,2014-01-09
510,44,2014-01-09
422,25,2014-01-09
325,25,2014-01-09
117,46,2014-01-09
117,35,2014-01-09
437,35,2014-01-09
342,5,2014-01-09
342,11,2014-01-09
342,16,2014-01-09
511,5,2014-01-09
512,17,2014-01-09
513,11,2014-01-09
267,7,2014-01-09
500,7,2014-01-09
35,24,2014-01-09
394,54,2014-01-09
397,54,2014-01-09
438,7,2014-01-09
440,7,2014-01-09
500,9,2014-01-09
500,9,2014-01-09
117,7,2014-01-09
500,7,2014-01-09
39,26,2014-01-09
170,5,2014-01-09
397,35,2014-01-09
39,16,2014-01-09
39,48,2014-01-09
39,1,2014-01-09
39,1,2014-01-09
514,44,2014-01-09
45,28,2014-01-09
478,55,2014-01-09
478,28,2014-01-09
1,1,2014-01-09
71,22,2014-01-09
71,22,2014-01-09
1,48,2014-01-09
515,12,2014-01-09
71,22,2014-01-09
211,33,2014-01-09
516,5,2014-01-09
224,11,2014-01-09
1,1,2014-01-09
517,6,2014-01-09
518,16,2014-01-09
519,16,2014-01-09
437,16,2014-01-09
520,5,2014-01-09
1,48,2014-01-09
515,12,2014-01-09
71,22,2014-01-09
521,79,2014-01-09
522,5,2014-01-09
229,5,2014-01-09
44,28,2014-01-09
39,16,2014-01-09
314,11,2014-01-09
523,7,2014-01-09
524,7,2014-01-09
